Iteration,Gamma,Beta,Energy,Wall Time,Ratio2Expt,ImprovOvRand
0,[0.32934747 1.36658044 0.66274833],[ 0.25710721 -0.50528342  0.87524437],0.615463993120106,0.3225867748260498,-0.06838488812445623,-0.07668377686520135
1,[0.34478154 1.37629738 0.66220232],[ 0.24324792 -0.52980896  0.84204247],0.27410757278444997,0.27915382385253906,-0.030456396976049998,-0.03415245113187765
2,[0.3599418  1.38545462 0.65257435],[ 0.23746927 -0.55314949  0.81283234],0.06471069550423919,0.3070647716522217,-0.007190077278248799,-0.008062633379546373
3,[0.37571614 1.39413403 0.64019837],[ 0.23772803 -0.57419268  0.78675036],-0.11333812712746989,0.31270503997802734,0.012593125236385543,0.014121371433773972
4,[0.38926869 1.39977748 0.63093365],[ 0.24238972 -0.59108888  0.76423798],-0.26150644507281096,0.27899622917175293,0.029056271674756773,0.03258241279252566
5,[0.39847235 1.40107195 0.62765722],[ 0.24951087 -0.60297531  0.74533015],-0.3593478397120377,0.27715110778808594,0.03992753774578197,0.044772967818594286
6,[0.40433762 1.39982903 0.62878361],[ 0.25736005 -0.61076687  0.72916233],-0.4170198797319348,0.3032681941986084,0.0463355421924372,0.051958619453268726
7,[0.40853143 1.39822669 0.63186418],[ 0.26495722 -0.6157138   0.71488127],-0.4560837846371565,0.28005099296569824,0.050675976070795166,0.056825789264534826
8,[0.41191144 1.39737296 0.63564367],[ 0.27188625 -0.61861052  0.70200991],-0.48580984548365574,0.30162978172302246,0.05397887172040619,0.06052950977867627
9,[0.41478603 1.39765771 0.63973404],[ 0.27801434 -0.61993624  0.69027974],-0.5093709691155364,0.3111581802368164,0.056596774346170706,0.06346510953345831
10,[0.41726931 1.39917615 0.64411013],[ 0.28334401 -0.62003063  0.67949227],-0.5287246227763336,0.2796969413757324,0.05874718030848151,0.06587647928935131
11,[0.41943203 1.40192262 0.64887204],[ 0.28794065 -0.61915831  0.66946898],-0.5454995120590151,0.27330613136291504,0.06061105689544613,0.0679665477272633
12,[0.42134343 1.40585514 0.65415232],[ 0.29189307 -0.61752255  0.66003962],-0.5610769924361979,0.30097508430480957,0.06234188804846644,0.0699074249235233
13,[0.42307289 1.41090382 0.66007427],[ 0.29528977 -0.61526596  0.65104233],-0.5766125621415213,0.2821319103240967,0.06406806246016904,0.07184308025685539
14,[0.42467859 1.41695417 0.66672312],[ 0.29820311 -0.61247246  0.64232781],-0.5930444030544857,0.31058478355407715,0.06589382256160953,0.07389040656048912
15,[0.42619356 1.42382218 0.67411946],[ 0.30067771 -0.60917649  0.63376748],-0.6110534280809276,0.3139169216156006,0.06789482534232529,0.07613424222289154
16,[0.42761583 1.43123808 0.68219816],[ 0.30272312 -0.60538285  0.62526583],-0.6309653389794352,0.28206896781921387,0.0701072598866039,0.07861516807618181
17,[0.42891034 1.4388582  0.69080443],[ 0.30431387 -0.60109705  0.61677469],-0.6526445927766532,0.27602362632751465,0.07251606586407258,0.08131629613464406
18,[0.43002659 1.44631534 0.69971779],[ 0.30540127 -0.59635886  0.60830212],-0.6754839756016351,0.30173683166503906,0.07505377506684835,0.08416197054593011
19,[0.43092594 1.45329263 0.70870047],[ 0.30593634 -0.59126382  0.59990787],-0.6985676984666439,0.27451586723327637,0.07761863316296043,0.08703808852063842
20,[0.43160165 1.45958278 0.71754915],[ 0.30589543 -0.58595991  0.59168297],-0.7209559772175141,0.300997257232666,0.08010621969083491,0.0898275575900217
21,[0.43207935 1.46510197 0.72612572],[ 0.30529608 -0.58062018  0.58372145],-0.7419305151670057,0.31118321418762207,0.08243672390744508,0.09244088153090028
22,[0.43240109 1.46986179 0.73435977],[ 0.30419687 -0.57540758  0.57609623],-0.7610886558218259,0.2876400947570801,0.0845654062024251,0.09482789133090282
23,[0.43260746 1.4739263  0.74223324],[ 0.3026847  -0.57044964  0.56884682],-0.7783063018830111,0.2765669822692871,0.08647847798700123,0.09697312507887006
24,[0.43272799 1.47737749 0.74976152],[ 0.30085764 -0.56582961  0.5619791 ],-0.7936502597877488,0.30435991287231445,0.08818336219863876,0.09888490652725503
25,[0.43278048 1.48029604 0.75697902],[ 0.29880999 -0.56159058  0.55547226],-0.8072960620717345,0.2803049087524414,0.08969956245241495,0.10058510616393404
26,[0.43277467 1.4827536  0.7639303 ],[ 0.29662241 -0.55774533  0.54928831],-0.8194691911238344,0.3042607307434082,0.09105213234709271,0.10210181798203768
27,[0.43271611 1.4848112  0.77066524],[ 0.29435748 -0.55428642  0.54338057],-0.8304086738990627,0.3111722469329834,0.09226763043322919,0.1034648235608102
28,[0.43260863 1.48652013 0.77723618],[ 0.29205909 -0.5511943   0.53769981],-0.8403470123272418,0.27714991569519043,0.09337189025858243,0.1047030914935512
29,[0.43245521 1.48792341 0.78369631],[ 0.28975449 -0.54844277  0.53219796],-0.8495006450515102,0.27464890480041504,0.09438896056127892,0.10584358896729508
30,[0.43225814 1.48905735 0.7900985 ],[ 0.28745708 -0.5460026   0.52682998],-0.8580667027467246,0.3067920207977295,0.09534074474963607,0.10691087749149322
31,[0.43201874 1.48995298 0.79649461],[ 0.28516947 -0.54384363  0.52155447],-0.8662233288997064,0.27758002281188965,0.09624703654441183,0.10792715286564994
32,[0.43173713 1.49063711 0.8029351 ],[ 0.28288598 -0.54193602  0.51633368],-0.8741319011339008,0.30780887603759766,0.09712576679265565,0.10891252194541501
33,[0.4314121  1.49113319 0.80946878],[ 0.28059453 -0.54025078  0.51113329],-0.8819401426327962,0.30838894844055176,0.0979933491814218,0.10988539031059011
34,[0.43104106 1.49146204 0.81614267],[ 0.27827803 -0.53876007  0.50592205],-0.8897854995729993,0.28349995613098145,0.09886505550811103,0.11086288307662588
35,[0.43062004 1.49164227 0.82300184],[ 0.27591514 -0.53743707  0.50067163],-0.8977983861392009,0.2833988666534424,0.09975537623768899,0.11186124920747582
36,[0.4301438  1.49169066 0.83008909],[ 0.27348065 -0.53625577  0.49535654],-0.9061050239402468,0.3111269474029541,0.10067833599336076,0.11289621529282916
37,[0.42960586 1.49162246 0.8374444 ],[ 0.27094561 -0.53519058  0.48995427],-0.9148296620889128,0.280545711517334,0.10164774023210142,0.11398326215909704
38,[0.42899859 1.49145154 0.84510419],[ 0.2682771  -0.53421575  0.48444564],-0.9240959847915122,0.30886077880859375,0.10267733164350136,0.1151378002481326
39,[0.42831321 1.49119053 0.85310014],[ 0.26543783 -0.53330478  0.47881537],-0.9340275245626773,0.3113420009613037,0.1037808360625197,0.11637522110175397
40,[0.42753987 1.49085089 0.86145775],[ 0.26238562 -0.53242956  0.47305283],-0.9447469400339256,0.27681589126586914,0.10497188222599173,0.11771080738025487
41,[0.42666758 1.49044284 0.87019456],[ 0.25907252 -0.53155932  0.46715292],-0.9563741411284611,0.27434420585632324,0.10626379345871789,0.11915949926843522
42,[0.42568427 1.48997517 0.87931827],[ 0.25544387 -0.53065935  0.46111704],-0.9690235204416578,0.30075693130493164,0.1076692800490731,0.12073554951926961
43,[0.42457677 1.48945485 0.88882499],[ 0.25143684 -0.52968924  0.45495387],-0.9828010563887656,0.27525901794433594,0.10920011737652952,0.12245216252040439
