Iteration,Gamma,Beta,Energy,Wall Time,Ratio2Expt,ImprovOvRand
0,[ 0.31670429  1.34207467  0.63568133  0.27200936 -0.48969104],[ 0.92667975 -0.38215112  2.47158236  2.92327904 -0.74235854],9.25876221061831,2.422502040863037,-0.5786726381636443,-0.5786726381636443
1,[ 0.32646579  1.33335811  0.62570062  0.27491298 -0.49351895],[ 0.93497868 -0.37607873  2.48143854  2.9329162  -0.7523334 ],5.55680827263825,2.36664080619812,-0.3473005170398906,-0.3473005170398906
2,[ 0.33623792  1.32932889  0.6158551   0.281658   -0.48948713],[ 0.94401211 -0.37601896  2.48933943  2.94152092 -0.7622045 ],3.404471644398923,2.359302043914795,-0.2127794777749327,-0.2127794777749327
3,[ 0.34606593  1.3300835   0.60655291  0.28965057 -0.48305038],[ 0.95321457 -0.3791682   2.49344716  2.94830744 -0.77193863],1.4565912151193923,2.3905019760131836,-0.09103695094496202,-0.09103695094496202
4,[ 0.35554983  1.33362663  0.59896433  0.29804462 -0.47595735],[ 0.96186561 -0.38377969  2.49424597  2.95264656 -0.7815757 ],0.004559334001152271,2.288654088973999,-0.00028495837507201693,-0.00028495837507201693
5,[ 0.36233054  1.33867329  0.59442542  0.30527931 -0.47014391],[ 0.96932113 -0.3887312   2.49298678  2.95469785 -0.79120078],-0.3451739906111808,2.3063230514526367,0.0215733744131988,0.0215733744131988
6,[ 0.3656955   1.3444484   0.592803    0.31003806 -0.46730879],[ 0.97525645 -0.39312126  2.49061715  2.95512578 -0.80089951],-0.03219662109051713,2.4418632984161377,0.0020122888181573206,0.0020122888181573206
7,[ 0.36654398  1.35031933  0.59320067  0.31224543 -0.4675327 ],[ 0.97966733 -0.39618852  2.48775133  2.95460439 -0.81072052],0.13502918354847934,2.3260700702667236,-0.008439323971779959,-0.008439323971779959
8,[ 0.36556834  1.35559254  0.59480249  0.31236284 -0.470105  ],[ 0.98277932 -0.39743366  2.48481634  2.95370991 -0.82067232],-0.0321250063640314,2.349269151687622,0.0020078128977519625,0.0020078128977519625
9,[ 0.36321817  1.35950815  0.59693679  0.31087647 -0.47433358],[ 0.98495987 -0.39685581  2.48212876  2.95287332 -0.83074262],-0.4175801259853093,2.3582351207733154,0.02609875787408183,0.02609875787408183
10,[ 0.35989996  1.36152687  0.59902385  0.3082079  -0.47968031],[ 0.98664644 -0.39486876  2.47990961  2.95230456 -0.84090269],-0.9167310928304842,2.464877128601074,0.05729569330190526,0.05729569330190526
11,[ 0.35607688  1.36161432  0.60059628  0.30474822 -0.48569276],[ 0.98826318 -0.39205735  2.47827646  2.95196258 -0.85109523],-1.4733447052435489,2.37772798538208,0.0920840440777218,0.0920840440777218
12,[ 0.35231356  1.36014217  0.60136353  0.30090747 -0.49191123],[ 0.99013295 -0.38906475  2.4772326   2.95161288 -0.86122146],-2.0115605915217207,2.3901898860931396,0.12572253697010755,0.12572253697010755
13,[ 0.34923595  1.35764789  0.60124446  0.29715185 -0.49780515],[ 0.99242676 -0.3865217   2.47667356  2.95095153 -0.8711368 ],-2.4177070653119914,2.298030138015747,0.15110669158199946,0.15110669158199946
14,[ 0.34733401  1.35472457  0.60033517  0.29399252 -0.50280012],[ 0.99518172 -0.38489594  2.47642036  2.94975631 -0.88065975],-2.6083971491044915,2.4344959259033203,0.16302482181903072,0.16302482181903072
15,[ 0.34675919  1.3519817   0.5988411   0.29188707 -0.50642386],[ 0.99836236 -0.38436173  2.47626462  2.94798798 -0.8895965 ],-2.5972668299504864,2.3824520111083984,0.1623291768719054,0.1623291768719054
16,[ 0.3473412   1.34995976  0.59701607  0.29110026 -0.50846048],[ 1.00191239 -0.38482769  2.47601305  2.94578852 -0.89777604],-2.487533168913997,2.3920481204986572,0.1554708230571248,0.1554708230571248
17,[ 0.34872726  1.34900628  0.59512319  0.29164769 -0.50896765],[ 1.0057731  -0.38605129  2.47553127  2.94341921 -0.9050815 ],-2.402813113670991,2.3514509201049805,0.15017581960443693,0.15017581960443693
