Iteration,Gamma,Beta,Energy,Wall Time,Ratio2Expt,ImprovOvRand
0,[0.30673232 1.35413767 0.64262957],[ 0.27936635 -0.47724119  0.91245789],1.2946798860323316,0.14746713638305664,-0.3236699715080829,-0.3724625679034326
1,[0.30678073 1.35623071 0.63969989],[ 0.27670631 -0.47465212  0.90823054],1.247498009594698,0.1423351764678955,-0.3118745023986745,-0.3588889555796024
2,[0.30685358 1.35835322 0.63689509],[ 0.27403442 -0.47192579  0.9039973 ],1.2005486850006561,0.12800979614257812,-0.30013717125016404,-0.3453822453971968
3,[0.30695506 1.36050495 0.63421776],[ 0.27135576 -0.46906474  0.89975763],1.1538219577354543,0.14679694175720215,-0.28845548943386357,-0.33193957357176473
4,[0.30708951 1.362686   0.63167031],[ 0.26867534 -0.46607213  0.89551077],1.1073027144884213,0.14675211906433105,-0.27682567862210533,-0.3185565922003514
5,[0.30726137 1.36489684 0.62925503],[ 0.26599806 -0.46295181  0.89125579],1.060970481365663,0.1246800422668457,-0.26524262034141577,-0.3052274112099146
6,[0.30747522 1.36713834 0.62697403],[ 0.26332864 -0.45970831  0.88699155],1.014799190127407,0.14805078506469727,-0.25369979753185173,-0.2919445311068489
7,[0.30773574 1.36941177 0.62482936],[ 0.26067164 -0.45634691  0.88271673],0.9687568995182009,0.12462210655212402,-0.24218922487955022,-0.2786987628073075
8,[0.30804773 1.37171883 0.62282296],[ 0.2580314  -0.45287362  0.87842983],0.9228054587882732,0.14544296264648438,-0.2307013646970683,-0.2654791308366724
9,[0.3084161  1.37406167 0.62095671],[ 0.25541203 -0.44929524  0.87412914],0.8769001009942715,0.12464094161987305,-0.21922502524856788,-0.25227275632746593
10,[0.30884587 1.37644286 0.61923248],[ 0.25281737 -0.44561934  0.86981278],0.830988954654382,0.14317798614501953,-0.2077472386635955,-0.23906471652887862
11,[0.30934215 1.37886546 0.61765209],[ 0.25025094 -0.44185428  0.86547868],0.7850124638687398,0.14403605461120605,-0.19625311596718495,-0.2258378779829516
12,[0.30991016 1.38133299 0.61621741],[ 0.24771594 -0.4380092   0.86112458],0.7389027091718224,0.12478184700012207,-0.1847256772929556,-0.21257270114264168
13,[0.31055522 1.38384941 0.61493033],[ 0.24521518 -0.43409396  0.85674804],0.6925826242580955,0.14317893981933594,-0.17314565606452387,-0.19924701503397454
14,[0.31128272 1.38641918 0.61379279],[ 0.24275109 -0.43011918  0.85234647],0.6459651074446965,0.14548301696777344,-0.16149127686117412,-0.18583576163541327
15,[0.31209815 1.3890472  0.6128068 ],[ 0.24032567 -0.42609609  0.84791707],0.5989520314729558,0.12455582618713379,-0.14973800786823896,-0.17231071101063172
16,[0.31300707 1.39173885 0.61197448],[ 0.23794046 -0.42203656  0.84345691],0.5514331612109838,0.14452099800109863,-0.13785829030274596,-0.1586401499456225
17,[0.3140151  1.39449992 0.611298  ],[ 0.23559655 -0.41795293  0.83896288],0.5032849962515757,0.12903594970703125,-0.12582124906289394,-0.1447885489791645
18,[0.31512791 1.39733664 0.61077968],[ 0.23329452 -0.41385796  0.83443174],0.4543695645904521,0.14178872108459473,-0.11359239114761302,-0.1307162153597388
19,[0.31635121 1.40025564 0.61042189],[ 0.23103448 -0.4097647   0.82986011],0.40453320483623584,0.142441987991333,-0.10113330120905896,-0.11637894270317486
20,[0.3176907  1.4032639  0.61022713],[ 0.22881603 -0.40568633  0.82524448],0.353605388072202,0.12005901336669922,-0.0884013470180505,-0.1017276720575955
21,[0.31915208 1.40636873 0.61019795],[ 0.2266383  -0.40163602  0.82058127],0.30139764686369586,0.14280009269714355,-0.07534941171592396,-0.08670818379277787
22,[0.32074096 1.4095777  0.61033696],[ 0.22449995 -0.39762678  0.81586682],0.24770269820919055,0.12044811248779297,-0.06192567455229764,-0.07126084528457725
23,[0.32246288 1.41289857 0.61064678],[ 0.22239921 -0.39367126  0.81109745],0.19229386953185992,0.140855073928833,-0.04807346738296498,-0.05532044578016684
24,[0.3243232  1.41633923 0.61112998],[ 0.22033392 -0.38978156  0.80626947],0.1349249618896846,0.12015295028686523,-0.03373124047242115,-0.038816157045363814
