Iteration,Gamma,Beta,Energy,Wall Time,Ratio2Expt,ImprovOvRand
0,[0.09689844],[1.44310363],-1.1888700509698122,0.1370861530303955,0.07430437818561327,0.07430437818561327
1,[0.22618092],[1.32578715],-2.0227138157597238,0.14178776741027832,0.12641961348498273,0.12641961348498273
2,[0.08112743],[1.40104283],-2.4523327297357476,0.10736203193664551,0.15327079560848422,0.15327079560848422
3,[0.25930907],[1.31934627],-2.197034828178771,0.1362290382385254,0.13731467676117318,0.13731467676117318
4,[0.06818528],[1.42417025],-1.8350115713597888,0.10690617561340332,0.1146882232099868,0.1146882232099868
5,[0.26307895],[1.33560167],-1.7554586807929469,0.13150835037231445,0.10971616754955918,0.10971616754955918
6,[0.07766346],[1.41992777],-1.917765389258979,0.10763406753540039,0.11986033682868619,0.11986033682868619
7,[0.25569872],[1.32777587],-1.9707309678677543,0.13846182823181152,0.12317068549173464,0.12317068549173464
8,[0.07382973],[1.41857976],-1.9848230370470603,0.1333150863647461,0.12405143981544127,0.12405143981544127
9,[0.26069374],[1.32934703],-1.913015635519558,0.10540485382080078,0.11956347721997237,0.11956347721997237
10,[0.07404302],[1.42099939],-1.9071077100071234,0.13491606712341309,0.11919423187544521,0.11919423187544521
11,[0.25903452],[1.33027025],-1.8952092593162424,0.10703897476196289,0.11845057870726515,0.11845057870726515
12,[0.07483484],[1.41959919],-1.9462286274921106,0.13335204124450684,0.12163928921825691,0.12163928921825691
13,[0.25899203],[1.32920483],-1.9225054894256735,0.11001086235046387,0.12015659308910459,0.12015659308910459
14,[0.07418455],[1.42001098],-1.9374166120942997,0.13777494430541992,0.12108853825589373,0.12108853825589373
15,[0.25946682],[1.32975849],-1.9067738489392962,0.10736680030822754,0.11917336555870602,0.11917336555870602
16,[0.07445854],[1.42007607],-1.9336514395207978,0.13529491424560547,0.12085321497004986,0.12085321497004986
17,[0.25912907],[1.3296261],-1.9112539775216872,0.10786294937133789,0.11945337359510545,0.11945337359510545
18,[0.07442428],[1.41992237],-1.9386993378251758,0.12976789474487305,0.12116870861407349,0.12116870861407349
19,[0.25925619],[1.32958013],-1.9120103603618561,0.13207507133483887,0.11950064752261601,0.11950064752261601
20,[0.07437805],[1.42001951],-1.935934836160768,0.10743284225463867,0.120995927260048,0.120995927260048
21,[0.25925013],[1.32964882],-1.9102779668430947,0.13292598724365234,0.11939237292769342,0.11939237292769342
22,[0.0744212],[1.41998759],-1.9366678252728178,0.10671710968017578,0.12104173907955111,0.12104173907955111
23,[0.25922155],[1.32960992],-1.9113640448334093,0.13692522048950195,0.11946025280208808,0.11946025280208808
24,[0.07440126],[1.41998596],-1.93684461431085,0.10786700248718262,0.12105278839442812,0.12105278839442812
25,[0.25924432],[1.32962085],-1.9110103351852787,0.12626910209655762,0.11943814594907992,0.11943814594907992
26,[0.07440479],[1.4199955],-1.936522404653712,0.13022112846374512,0.121032650290857,0.121032650290857
27,[0.25923489],[1.32962289],-1.9109893373455447,0.10465002059936523,0.11943683358409654,0.11943683358409654
28,[0.07440737],[1.41998885],-1.9367150967284996,0.13596630096435547,0.12104469354553123,0.12104469354553123
29,[0.25923595],[1.32961853],-1.9110970519924129,0.10468316078186035,0.1194435657495258,0.1194435657495258
30,[0.07440454],[1.41999129],-1.9366562579240076,0.13506579399108887,0.12104101612025048,0.12104101612025048
31,[0.25923762],[1.32962123],-1.9110226936275716,0.10801219940185547,0.11943891835172323,0.11943891835172323
32,[0.07440596],[1.41999122],-1.9366496470357348,0.13231515884399414,0.12104060293973343,0.12104060293973343
33,[0.25923611],[1.32962036],-1.911049729376021,0.10741305351257324,0.11944060808600131,0.11944060808600131
34,[0.07440564],[1.41999064],-1.9366698786287815,0.13401484489440918,0.12104186741429884,0.12104186741429884
35,[0.25923679],[1.3296203],-1.9110490701946352,0.10602712631225586,0.1194405668871647,0.1194405668871647
36,[0.07440551],[1.41999108],-1.9366566076682301,0.131270170211792,0.12104103797926438,0.12104103797926438
37,[0.25923668],[1.32962057],-1.9110425132239242,0.13427996635437012,0.11944015707649526,0.11944015707649526
38,[0.07440569],[1.4199909],-1.9366611704845411,0.10682868957519531,0.12104132315528382,0.12104132315528382
39,[0.25923659],[1.32962039],-1.911047544342194,0.1302649974822998,0.11944047152138712,0.11944047152138712
40,[0.07440559],[1.41999092],-1.9366612473327405,0.10732698440551758,0.12104132795829628,0.12104132795829628
41,[0.25923669],[1.32962045],-1.9110455245019093,0.13286900520324707,0.11944034528136933,0.11944034528136933
42,[0.07440562],[1.41999096],-1.936660001329971,0.10755085945129395,0.12104125008312319,0.12104125008312319
43,[0.25923664],[1.32962045],-1.9110457103141534,0.13103485107421875,0.11944035689463459,0.11944035689463459
