Iteration,Gamma,Beta,Energy,Wall Time,Ratio2Expt,ImprovOvRand
0,[0.44423468 0.93454532],[0.95653659 0.49250557],13.341834592453933,0.40545010566711426,-0.8338646620283708,-0.8338646620283708
1,[ 0.17748906 -0.85778066],[1.54206856 0.83645638],10.801272252334202,0.4083430767059326,-0.6750795157708877,-0.6750795157708877
2,[-0.99167421 -3.25412041],[2.62251061 1.16768474],7.382605793694003,0.41511082649230957,-0.4614128621058752,-0.4614128621058752
3,[-2.68000388 -5.60749261],[3.6557362  1.33329743],5.739344497877026,0.4117770195007324,-0.3587090311173141,-0.3587090311173141
4,[-3.96800849 -7.14641724],[4.38428153 1.55223567],15.948629904869726,0.417910099029541,-0.9967893690543579,-0.9967893690543579
5,[-4.92061962 -8.55070576],[5.01528611 1.71854618],0.3427679278761545,0.4131300449371338,-0.021422995492259657,-0.021422995492259657
6,[ -5.83025955 -10.09251254],[5.05808095 1.93910113],10.344058191524141,0.4098830223083496,-0.6465036369702588,-0.6465036369702588
7,[ -6.57419286 -12.18635456],[5.64644678 1.93680299],17.046924473698727,0.4158778190612793,-1.0654327796061704,-1.0654327796061704
8,[ -7.51421262 -14.32315012],[6.36847396 2.08251933],11.187511699259845,0.41167473793029785,-0.6992194812037403,-0.6992194812037403
9,[ -8.88111947 -16.5405075 ],[6.66084096 1.96474733],17.637084520341876,0.41899871826171875,-1.1023177825213673,-1.1023177825213673
10,[-10.17146062 -18.97006854],[6.68254957 1.92770038],8.678689016908177,0.3772549629211426,-0.542418063556761,-0.542418063556761
11,[-11.25368935 -20.863316  ],[6.61144109 1.75850751],1.8547694718850423,0.40662193298339844,-0.11592309199281514,-0.11592309199281514
12,[-12.59848889 -22.46281116],[6.35261155 1.75092088],7.97858252006502,0.41057515144348145,-0.49866140750406374,-0.49866140750406374
13,[-13.92594545 -23.83562406],[6.20700224 1.57886043],0.7558537827947995,0.41068005561828613,-0.04724086142467497,-0.04724086142467497
14,[-15.12133477 -25.08641818],[6.38845198 1.71564121],2.0415282698531922,0.4188082218170166,-0.12759551686582452,-0.12759551686582452
15,[-16.01892817 -26.04616579],[6.35785575 1.66949692],2.400935285206769,0.42467498779296875,-0.15005845532542306,-0.15005845532542306
16,[-16.70938847 -26.92427365],[6.32328212 1.61170739],-1.5057593697057614,0.4194469451904297,0.09410996060661009,0.09410996060661009
17,[-17.28960849 -27.66092358],[6.26629908 1.36002344],0.7607218627285431,0.4189920425415039,-0.047545116420533946,-0.047545116420533946
18,[-17.73998736 -28.22436054],[6.19670632 1.30906793],1.9553817802952311,0.4150421619415283,-0.12221136126845195,-0.12221136126845195
19,[-17.91485951 -28.55984558],[6.44272001 1.53339514],4.140301554025934,0.39487481117248535,-0.25876884712662085,-0.25876884712662085
20,[-18.22044223 -28.8758175 ],[6.52615546 1.99292122],1.8482555710359856,0.4014546871185303,-0.1155159731897491,-0.1155159731897491
21,[-18.18744094 -29.72535731],[5.84815249 2.17246699],6.537121773741696,0.42227983474731445,-0.408570110858856,-0.408570110858856
22,[-17.78189796 -31.17580962],[5.46935584 2.1701032 ],9.940215907497743,0.4123201370239258,-0.6212634942186089,-0.6212634942186089
23,[-17.08314005 -32.20621581],[4.82955068 2.32633459],5.532396127375929,0.4104478359222412,-0.34577475796099555,-0.34577475796099555
24,[-16.90471511 -33.12853628],[4.08261033 2.54565188],14.875409065615596,0.4112699031829834,-0.9297130666009747,-0.9297130666009747
25,[-17.28185495 -33.37544874],[3.16077014 2.53987555],10.000527093824182,0.413776159286499,-0.6250329433640114,-0.6250329433640114
26,[-17.8231499  -33.76447034],[2.33672403 2.64831788],13.856894392669139,0.41617274284362793,-0.8660558995418212,-0.8660558995418212
27,[-18.5398276  -34.78307593],[1.97700883 2.57161328],-0.5081786254156656,0.42439985275268555,0.0317611640884791,0.0317611640884791
28,[-19.42060987 -35.36203914],[1.99468396 2.25213872],18.67465693233207,0.3777279853820801,-1.1671660582707544,-1.1671660582707544
29,[-20.05859027 -36.16743438],[2.26650894 1.90731096],3.8975113992474393,0.40949201583862305,-0.24359446245296495,-0.24359446245296495
30,[-20.87551159 -36.74970999],[2.28455721 1.84849894],2.6918957020890235,0.41469478607177734,-0.16824348138056397,-0.16824348138056397
31,[-21.95911506 -37.00677832],[2.77172139 1.99452276],7.344253997566118,0.4096989631652832,-0.45901587484788237,-0.45901587484788237
32,[-23.23027203 -36.86648301],[3.28126768 1.9864055 ],2.756502870599012,0.4103076457977295,-0.17228142941243824,-0.17228142941243824
33,[-24.67032742 -36.72854627],[3.55882311 1.67968838],5.955045330303647,0.41541576385498047,-0.3721903331439779,-0.3721903331439779
34,[-26.04462638 -36.34096175],[3.18060133 1.47651247],7.718407737757843,0.4160029888153076,-0.4824004836098652,-0.4824004836098652
35,[-27.34188207 -36.06253182],[2.74536423 1.38781918],0.2742484749149485,0.4139442443847656,-0.017140529682184283,-0.017140529682184283
36,[-28.69533031 -35.75627915],[2.45254381 1.13744695],0.47104735510870943,0.4239993095397949,-0.02944045969429434,-0.02944045969429434
37,[-30.26389445 -35.77484555],[1.79651743 0.83356733],5.084569857319957,0.3775022029876709,-0.31778561608249734,-0.31778561608249734
38,[-31.8704455  -36.34958383],[1.33149138 0.85370767],11.541965079994148,0.40715479850769043,-0.7213728174996342,-0.7213728174996342
39,[-33.34036798 -36.68498403],[0.98226536 0.84282366],22.322610616319633,0.4087560176849365,-1.395163163519977,-1.395163163519977
40,[-34.54198381 -38.05760702],[1.000644   1.04424555],8.427061117981285,0.404616117477417,-0.5266913198738303,-0.5266913198738303
41,[-35.58424017 -39.49693039],[0.99227726 1.41074679],13.547795516736794,0.4153151512145996,-0.8467372197960497,-0.8467372197960497
42,[-36.12598516 -41.09625923],[1.057597   1.78187591],12.835724728038018,0.41445493698120117,-0.8022327955023761,-0.8022327955023761
43,[-37.06552624 -42.67281621],[1.11295532 1.75216038],6.9153870069265375,0.4158458709716797,-0.4322116879329086,-0.4322116879329086
44,[-37.68823096 -44.45664558],[1.12491799 1.84284947],3.8253231114706834,0.42284488677978516,-0.2390826944669177,-0.2390826944669177
