Iteration,Gamma,Beta,Energy,Wall Time,Ratio2Expt,ImprovOvRand
0,[ 0.37474611  1.9594444   0.62358491 -0.38495244],[-0.35985172  0.38190454 -0.56080778  2.55505438],12.12693270889369,1.5700552463531494,-0.7579332943058557,-0.7579332943058557
1,[ 0.41884887  3.16493357  1.60243611 -0.82615539],[-0.140952   -0.71925023 -0.34902965  2.80143028],12.888732128214661,1.5338172912597656,-0.8055457580134163,-0.8055457580134163
2,[-0.18423105  3.29119497  2.59127864 -1.56085271],[ 0.164937   -1.63248353 -0.28247204  2.90832049],6.246254576018703,1.4917588233947754,-0.39039091100116896,-0.39039091100116896
3,[-0.63635092  3.44372767  3.4974123  -2.22767921],[ 0.51944413 -2.3632303  -0.14893517  2.92885132],-2.0234594647611464,1.506455898284912,0.12646621654757165,0.12646621654757165
4,[-1.01853692  3.08534581  4.58645094 -2.95707746],[ 0.07684802 -3.39242466  0.50332825  2.69126065],4.227123145569591,1.503136157989502,-0.2641951965980994,-0.2641951965980994
5,[-1.20003394  2.96093742  5.47939277 -3.93887198],[-0.52373792 -4.46470815  1.03523195  2.39660259],2.2987721427669587,1.5073978900909424,-0.14367325892293492,-0.14367325892293492
6,[-1.43652642  4.0220393   6.527409   -5.27993372],[-0.96980588 -5.34384692  1.78833634  2.18626162],10.373034335386,1.515758991241455,-0.648314645961625,-0.648314645961625
7,[-1.92309686  4.65573237  7.1692795  -6.71135985],[-1.63234706 -6.02989387  2.69398154  2.00689536],-0.12646602708878962,1.506700038909912,0.007904126693049351,0.007904126693049351
8,[-2.25250279  5.44764602  7.85455739 -7.91666032],[-2.44846931 -6.36028815  3.9441235   1.86375445],0.2604132744195249,1.5249409675598145,-0.016275829651220305,-0.016275829651220305
9,[-3.09671313  7.02628531  9.18161303 -9.20148941],[-3.08747164 -6.61495635  5.02791769  1.69182625],6.9420724949418195,1.454982042312622,-0.4338795309338637,-0.4338795309338637
10,[ -4.29059775   8.0182698   10.41461261 -10.1864962 ],[-3.6781263  -6.93597971  5.72342036  1.42999786],4.253501034180248,1.472001075744629,-0.2658438146362655,-0.2658438146362655
11,[ -5.21699416  10.4241203   11.85402264 -10.88486872],[-3.71325282 -6.91933794  6.39973848  1.07884688],4.596783827865171,1.5836398601531982,-0.2872989892415732,-0.2872989892415732
12,[ -6.80398176  11.12690126  13.24474091 -11.46181495],[-3.9129766  -6.57829132  7.12831912  0.58328643],6.396913606623373,1.6483840942382812,-0.39980710041396084,-0.39980710041396084
13,[ -7.72947277  10.09694418  13.59305654 -10.77927069],[-4.33850898 -6.10547243  7.37243135  0.2947232 ],9.571768828743174,1.4993667602539062,-0.5982355517964484,-0.5982355517964484
14,[-8.49964459  9.06055909 14.17992665 -9.43434024],[-4.82680773 -6.40447613  7.69321287 -0.15087176],10.373709455918524,1.4605450630187988,-0.6483568409949078,-0.6483568409949078
15,[-9.37919815  7.9593053  14.29368827 -8.40432713],[-5.22455207 -6.80009944  8.18722613 -0.36002902],3.9345112115425867,1.512289047241211,-0.24590695072141167,-0.24590695072141167
16,[-9.86136412  6.6853592  13.21060124 -8.53060107],[-5.73022146 -7.30178799  8.96004593 -0.73603963],13.486080419157291,1.7144010066986084,-0.8428800261973307,-0.8428800261973307
17,[-10.76822571   6.03050509  12.11785044  -8.58899239],[-5.26547865 -7.27395863  9.36524118 -0.99006569],4.407908066588884,1.4947421550750732,-0.27549425416180523,-0.27549425416180523
18,[-11.38948553   7.0030545   10.10536532  -9.63097319],[-4.47550744 -6.28682894  9.88045884 -1.12370123],10.539188504751685,1.6116962432861328,-0.6586992815469803,-0.6586992815469803
19,[-12.09576747   7.94745548   8.36988543 -11.34271649],[-3.99526419 -5.771185   10.22935969 -0.97224535],3.629062619832104,1.5150468349456787,-0.2268164137395065,-0.2268164137395065
20,[-13.65976998   9.99251165   7.38748592 -12.23287529],[-3.80526476 -5.27922258 10.34072893 -0.69882973],13.72610658539725,1.5325100421905518,-0.8578816615873281,-0.8578816615873281
21,[-14.85988868  12.77849068   7.95752606 -13.04163159],[-3.64327118 -4.85143301 10.72512914 -0.68580666],10.076854774717,1.5566449165344238,-0.6298034234198125,-0.6298034234198125
22,[-15.56063587  14.81378159   7.91701009 -13.88191178],[-2.5064103  -3.6761132  10.26072193 -0.65700603],9.168497039021792,1.4814767837524414,-0.573031064938862,-0.573031064938862
23,[-15.92947319  17.33848057   7.13883776 -14.63514594],[-1.67321855 -2.19824699  9.43432177 -0.526988  ],10.84240303749357,1.575026035308838,-0.6776501898433481,-0.6776501898433481
24,[-16.18896338  19.9031121    6.3072546  -15.47472515],[-1.32172629 -0.58381374  7.47904478 -0.19146414],9.715902473822977,1.6282048225402832,-0.6072439046139361,-0.6072439046139361
25,[-17.08369223  22.89574673   6.2722905  -16.13390111],[-0.00819227  1.15728458  5.96342852  0.27571733],9.740377742669903,1.5569169521331787,-0.6087736089168689,-0.6087736089168689
