Iteration,Gamma,Beta,Energy,Wall Time,Ratio2Expt,ImprovOvRand
0,[0.44423468 0.93454532],[0.95653659 0.49250557],13.341834592453933,0.4027590751647949,-0.8338646620283708,-0.8338646620283708
1,[ 0.0537117  -0.48200425],[1.26229883 0.64700979],10.801272252334202,0.3962900638580322,-0.6750795157708877,-0.6750795157708877
2,[ 0.27752045 -0.5499995 ],[1.24415452 0.38454498],11.652975324730988,0.4065239429473877,-0.7283109577956868,-0.7283109577956868
3,[ 0.02906163 -0.63249864],[1.41866472 0.34158297],-0.18945826419075817,0.39946889877319336,0.011841141511922386,0.011841141511922386
4,[ 0.20967328 -0.80558519],[1.34846763 0.11269075],3.5400320337772744,0.40143895149230957,-0.22125200211107965,-0.22125200211107965
5,[-0.02241892 -0.82691578],[1.46749971 0.06462211],-3.2683430767842125,0.4087679386138916,0.20427144229901328,0.20427144229901328
6,[ 0.21511744 -0.81440975],[1.51415631 0.05668104],0.5404729737615132,0.4042069911956787,-0.03377956086009457,-0.03377956086009457
7,[ 0.22593684 -0.80151453],[1.25480753 0.05188441],-1.4840318629705598,0.40819382667541504,0.09275199143565999,0.09275199143565999
8,[-0.08622131 -0.80131568],[ 1.51164249 -0.05513419],-1.1960648789894157,0.4064340591430664,0.07475405493683848,0.07475405493683848
9,[ 0.03043523 -0.79030622],[ 1.70075954 -0.03875595],1.136171860928748,0.4072999954223633,-0.07101074130804674,-0.07101074130804674
10,[-0.26181632 -0.79242719],[ 1.63724213 -0.04305564],0.8682432963481338,0.3737757205963135,-0.05426520602175836,-0.05426520602175836
11,[-0.19542757 -0.78753637],[1.74920955 0.1203932 ],-0.721000316252956,0.39327383041381836,0.04506251976580975,0.04506251976580975
12,[-0.12995933 -0.78085463],[1.79209154 0.08641515],-3.5769706445406633,0.40512800216674805,0.22356066528379145,0.22356066528379145
13,[-0.26725224 -0.78588603],[1.84122918 0.09347118],-3.576210632799665,0.39899396896362305,0.22351316454997905,0.22351316454997905
14,[ 0.04874383 -0.81822526],[ 1.57274961 -0.06248273],-0.5367826635578751,0.4003469944000244,0.03354891647236719,0.03354891647236719
15,[ 0.04160518 -0.821503  ],[ 1.46998672 -0.06185772],0.02267888109374046,0.40352702140808105,-0.0014174300683587788,-0.0014174300683587788
16,[ 0.21429866 -0.82256814],[ 1.39897155 -0.05172672],-0.8154296801794364,0.40315794944763184,0.050964355011214775,0.050964355011214775
17,[ 0.13367852 -0.81178174],[1.363923   0.18011653],-1.7112568146539846,0.41273021697998047,0.10695355091587404,0.10695355091587404
18,[ 0.29130804 -0.80112124],[1.27250915 0.07125643],-3.031026986101167,0.40528416633605957,0.18943918663132295,0.18943918663132295
19,[ 0.03552853 -0.74821145],[ 1.51992548 -0.11364866],0.5675441586562285,0.36900973320007324,-0.035471509916014284,-0.035471509916014284
20,[ 0.08763945 -0.78628964],[ 1.45358977 -0.07997641],-0.19006245340142056,0.4043090343475342,0.011878903337588785,0.011878903337588785
21,[ 0.14949191 -0.81067475],[ 1.36091855 -0.0137719 ],-1.4366222128876946,0.4263029098510742,0.08978888830548092,0.08978888830548092
22,[ 0.14200874 -0.81061823],[1.34045903 0.13421628],-2.8995180881415497,0.4048340320587158,0.18121988050884685,0.18121988050884685
23,[ 0.24159071 -0.80558947],[1.3108575  0.08469135],-3.656102796185828,0.4026980400085449,0.22850642476161426,0.22850642476161426
24,[-0.09799329 -0.81382157],[ 1.55755235 -0.0148287 ],-1.7649389559189301,0.40985918045043945,0.11030868474493313,0.11030868474493313
25,[-0.07733081 -0.81320688],[ 1.75603804 -0.00687206],0.2662003362127472,0.4154796600341797,-0.0166375210132967,-0.0166375210132967
26,[-0.26163695 -0.81186903],[1.82520003 0.02834006],-2.222192608568952,0.4158139228820801,0.1388870380355595,0.1388870380355595
27,[-0.03186786 -0.81250412],[ 1.67621423 -0.01183089],-1.694303438503084,0.41744303703308105,0.10589396490644275,0.10589396490644275
28,[-0.23283461 -0.81196462],[ 1.73481617 -0.00784691],-0.6889624981775051,0.37239694595336914,0.04306015613609407,0.04306015613609407
29,[-0.13686908 -0.81513502],[1.7782697  0.13499948],-2.4075047005431625,0.3970191478729248,0.15046904378394765,0.15046904378394765
30,[-0.273508   -0.82482148],[1.84954842 0.08494852],-3.511729124545996,0.40111207962036133,0.21948307028412475,0.21948307028412475
31,[-0.01260102 -0.87564883],[ 1.62749653 -0.04656524],-0.4418061890515963,0.39542603492736816,0.02761288681572477,0.02761288681572477
32,[-0.12562733 -0.86780062],[ 1.65408194 -0.0246427 ],-0.10512104268853656,0.4044222831726074,0.006570065168033535,0.006570065168033535
33,[-0.1673001  -0.85768533],[1.80479018 0.05846578],-1.4990991983073545,0.39873313903808594,0.09369369989420966,0.09369369989420966
34,[-0.09596132 -0.83883484],[1.76049947 0.10545651],-3.5563131866541284,0.4021928310394287,0.22226957416588303,0.22226957416588303
35,[-0.34120587 -0.85353508],[1.86003837 0.0638961 ],-2.687937063369488,0.4053010940551758,0.167996066460593,0.167996066460593
36,[-0.05563723 -0.89024163],[ 1.67543797 -0.02640884],1.1094200612978675,0.4070868492126465,-0.06933875383111672,-0.06933875383111672
37,[-0.21193624 -0.88356004],[1.76490735 0.01083866],-1.0656228268519716,0.372467041015625,0.06660142667824823,0.06660142667824823
38,[-0.10976192 -0.87834064],[1.76509255 0.09457847],-2.8884672215174905,0.39467477798461914,0.18052920134484315,0.18052920134484315
39,[-0.31488747 -0.89723163],[1.8509933  0.07868568],-3.1511997403291288,0.39839792251586914,0.19694998377057055,0.19694998377057055
40,[-0.04878917 -0.95132552],[1.69171341 0.01971884],0.12750917384934662,0.4097018241882324,-0.007969323365584164,-0.007969323365584164
41,[-0.26941855 -0.95712507],[1.7750574  0.02567541],-1.1784711813680602,0.4095931053161621,0.07365444883550376,0.07365444883550376
42,[-0.08836823 -0.95641927],[1.72388483 0.01775204],-2.010751886033946,0.41475987434387207,0.12567199287712164,0.12567199287712164
