Iteration,Gamma,Beta,Energy,Wall Time,Ratio2Expt,ImprovOvRand
0,[0.30562311 1.35431132 0.6409013 ],[ 0.27780025 -0.48506396  0.91643679],11.629535599173733,0.8466920852661133,-0.7268459749483583,-0.7268459749483583
1,[0.30452836 1.35610828 0.6361157 ],[ 0.27393782 -0.4906092   0.91609511],10.87916930700918,0.8874831199645996,-0.6799480816880737,-0.6799480816880737
2,[0.30342142 1.35741886 0.6313576 ],[ 0.2704475  -0.49626044  0.91566997],10.156256068412768,0.7887859344482422,-0.634766004275798,-0.634766004275798
3,[0.30230745 1.35823228 0.62665313],[ 0.26733254 -0.50195349  0.91517528],9.466447940086967,0.8677539825439453,-0.5916529962554354,-0.5916529962554354
4,[0.30119347 1.35856811 0.62202226],[ 0.26457947 -0.50762808  0.9146226 ],8.811612269605355,0.8235018253326416,-0.5507257668503347,-0.5507257668503347
5,[0.30008698 1.35846935 0.61747992],[ 0.26216419 -0.51322839  0.91402083],8.191698259739223,0.8512861728668213,-0.5119811412337014,-0.5119811412337014
6,[0.29899513 1.35799553 0.61303713],[ 0.26005725 -0.518703    0.91337614],7.606260244518342,0.8407320976257324,-0.4753912652823964,-0.4753912652823964
7,[0.2979244  1.3572165  0.60870181],[ 0.2582279  -0.52400475  0.91269231],7.0553578813754685,0.8355820178985596,-0.4409598675859668,-0.4409598675859668
8,[0.29688051 1.3562068  0.60447945],[ 0.2566471  -0.529091    0.91197128],6.5398403865028065,0.8540558815002441,-0.4087400241564254,-0.4087400241564254
9,[0.29586854 1.35504065 0.60037348],[ 0.25528937 -0.53392408  0.91121377],6.061159340035442,0.831193208694458,-0.37882245875221515,-0.37882245875221515
10,[0.29489292 1.35378746 0.59638537],[ 0.25413395 -0.53847216  0.91041995],5.620902230242325,0.822425127029419,-0.3513063893901453,-0.3513063893901453
11,[0.29395748 1.35250838 0.59251462],[ 0.25316525 -0.54270998  0.90958991],5.220242477040349,0.8077046871185303,-0.32626515481502183,-0.32626515481502183
12,[0.29306541 1.35125395 0.58875857],[ 0.25237276 -0.5466194   0.90872416],4.8594734612175525,0.8507590293884277,-0.30371709132609703,-0.30371709132609703
13,[0.29221928 1.35006306 0.58511227],[ 0.25175047 -0.55018955  0.9078238 ],4.537736042812733,0.826225996017456,-0.2836085026757958,-0.2836085026757958
14,[0.29142105 1.34896312 0.58156841],[ 0.25129611 -0.55341647  0.90689066],4.252974039759884,0.8277468681335449,-0.26581087748499277,-0.26581087748499277
15,[0.29067227 1.34797128 0.57811746],[ 0.25101008 -0.55630227  0.90592725],4.002084216582041,0.8552601337432861,-0.2501302635363776,-0.2501302635363776
16,[0.28997427 1.34709608 0.57474793],[ 0.25089451 -0.55885412  0.90493667],3.7811873638631313,0.8361177444458008,-0.2363242102414457,-0.2363242102414457
17,[0.28932843 1.34633936 0.57144691],[ 0.25095236 -0.56108298  0.90392249],3.5859406953138935,0.8302290439605713,-0.22412129345711834,-0.22412129345711834
18,[0.28873646 1.34569811 0.56820062],[ 0.25118667 -0.56300248  0.90288865],3.411829808301226,0.8185908794403076,-0.21323936301882662,-0.21323936301882662
19,[0.28820071 1.34516594 0.56499511],[ 0.25160003 -0.56462784  0.90183936],3.2544057762373675,0.8661041259765625,-0.20340036101483547,-0.20340036101483547
20,[0.28772428 1.34473434 0.56181696],[ 0.25219418 -0.56597503  0.90077905],3.1094574922019182,0.8559038639068604,-0.1943410932626199,-0.1943410932626199
21,[0.28731125 1.34439356 0.55865396],[ 0.25296967 -0.56706017  0.89971235],2.9731255479477303,0.8274648189544678,-0.18582034674673314,-0.18582034674673314
