Iteration,Gamma,Beta,Energy,Wall Time,Ratio2Expt,ImprovOvRand
0,[0.31670429 1.36207467 0.63568134 0.27200936],[-0.46969104  0.90667975 -0.40215112  2.47158236],12.12693270889369,1.6825628280639648,-0.7579332943058557,-0.7579332943058557
1,[0.31424517 1.37201378 0.64163072 0.26199993],[-0.46024009  0.89667312 -0.41206112  2.48139921],9.844976374134944,1.6027982234954834,-0.615311023383434,-0.615311023383434
2,[0.30780124 1.38197855 0.64931905 0.25205081],[-0.45063861  0.88664792 -0.42177229  2.48980105],7.149202067276695,1.513369083404541,-0.44682512920479345,-0.44682512920479345
3,[0.29999262 1.39192015 0.64929268 0.24277747],[-0.44090655  0.87662477 -0.43157394  2.49539216],4.609484493664741,1.5538139343261719,-0.2880927808540463,-0.2880927808540463
4,[0.29145827 1.40175155 0.64433396 0.23533553],[-0.43138019  0.86681378 -0.44147484  2.49821478],2.689349959345794,1.559089183807373,-0.16808437245911212,-0.16808437245911212
5,[0.28247421 1.41144522 0.63763962 0.23061668],[-0.42267048  0.85776287 -0.45137748  2.49907918],1.141094450348406,1.5468790531158447,-0.07131840314677537,-0.07131840314677537
6,[0.27334289 1.42096357 0.6299401  0.22872299],[-0.41604387  0.85034237 -0.46114409  2.49880374],-0.04962338528239085,1.517340898513794,0.0031014615801494283,0.0031014615801494283
7,[0.26493156 1.43012443 0.62164268 0.22913971],[-0.4127142   0.84519991 -0.47060798  2.49788462],-0.8374136855667991,1.547785997390747,0.05233835534792494,0.05233835534792494
8,[0.25890933 1.4384735  0.61335883 0.23121063],[-0.41248751  0.84224714 -0.47957199  2.49638256],-1.215498705152937,1.585407018661499,0.07596866907205856,0.07596866907205856
9,[0.25625264 1.44532454 0.60616726 0.23438556],[-0.41440146  0.84092275 -0.48779113  2.49403003],-1.2132967000970083,1.4936060905456543,0.07583104375606302,0.07583104375606302
10,[0.25636688 1.45011163 0.60125766 0.23827065],[-0.41756665  0.84061364 -0.49497098  2.49055769],-0.9604406296703746,1.500002145767212,0.06002753935439841,0.06002753935439841
11,[0.25828618 1.45269321 0.59910019 0.2426095 ],[-0.42127055  0.84082587 -0.5008128   2.48591385],-0.6815282771276756,1.5574798583984375,0.042595517320479725,0.042595517320479725
12,[0.26122281 1.45326545 0.59940781 0.24723895],[-0.42490542  0.84119687 -0.50509164  2.48021231],-0.5646358926218241,1.5091180801391602,0.03528974328886401,0.03528974328886401
13,[0.26453824 1.45214998 0.60165328 0.25204393],[-0.42794523  0.84146932 -0.50772435  2.47361639],-0.6759048198389593,1.5112218856811523,0.04224405123993496,0.04224405123993496
14,[0.2677026  1.44968133 0.60534531 0.2569257 ],[-0.43000419  0.84147812 -0.50879428  2.4662815 ],-1.0008652596142442,1.5786659717559814,0.06255407872589026,0.06255407872589026
15,[0.27034093 1.44617946 0.61007076 0.26178097],[-0.43092881  0.84115464 -0.50852425  2.45834295],-1.4902863191991682,1.5543229579925537,0.09314289494994801,0.09314289494994801
16,[0.27229555 1.44196003 0.61546124 0.26648777],[-0.43082737  0.84053399 -0.50722453  2.44992084],-2.063067462592265,1.562117099761963,0.12894171641201657,0.12894171641201657
17,[0.27361133 1.43735816 0.62114938 0.2709017 ],[-0.43001271  0.83975009 -0.5052452   2.44112856],-2.6018544276287434,1.5726451873779297,0.16261590172679646,0.16261590172679646
18,[0.27444108 1.43274703 0.6267424  0.27486991],[-0.42891208  0.83900913 -0.50293417  2.43208036],-2.981846009209115,1.5734021663665771,0.18636537557556968,0.18636537557556968
19,[0.27493512 1.42852707 0.63183747 0.27826064],[-0.42796674  0.83854048 -0.50058922  2.42289611],-3.1306236157700065,1.5374038219451904,0.1956639759856254,0.1956639759856254
20,[0.27517104 1.42507057 0.63608185 0.28098926],[-0.4275223   0.83853654 -0.4984152   2.41370153],-3.0699484041197875,1.5118842124938965,0.19187177525748672,0.19187177525748672
21,[0.27514327 1.4226481  0.63923873 0.28302254],[-0.42775607  0.83910832 -0.49651606  2.40462257],-2.8970833564936944,1.5588819980621338,0.1810677097808559,0.1810677097808559
22,[0.2747933  1.42138764 0.64121268 0.28436567],[-0.42868113  0.84027461 -0.49492569  2.39577487],-2.7241147260347858,1.5122170448303223,0.1702571703771741,0.1702571703771741
23,[0.27404762 1.42128524 0.64203142 0.28504909],[-0.43019679  0.84197729 -0.49364919  2.38725296],-2.62896005094581,1.5510129928588867,0.16431000318411312,0.16431000318411312
24,[0.27284472 1.42224301 0.64181075 0.28512423],[-0.43213695  0.84410393 -0.4926882   2.37912563],-2.6413945613346845,1.63494873046875,0.16508716008341778,0.16508716008341778
25,[0.27114873 1.42410625 0.64072369 0.28466643],[-0.43429927  0.84650708 -0.4920437   2.37144044],-2.751363107628376,1.5817792415618896,0.1719601942267735,0.1719601942267735
26,[0.26895481 1.42668833 0.63897979 0.28377878],[-0.43646242  0.84902012 -0.49170353  2.36423563],-2.923512808781477,1.5251238346099854,0.1827195505488423,0.1827195505488423
27,[0.26629229 1.42978453 0.63681178 0.28259178],[-0.43840476  0.85147355 -0.49162594  2.35755423],-3.1118485221665857,1.4913759231567383,0.1944905326354116,0.1944905326354116
28,[0.26322992 1.43318014 0.63446369 0.28125618],[-0.43993273  0.8537146  -0.49172953  2.35145472],-3.273422419211256,1.553567886352539,0.2045889012007035,0.2045889012007035
29,[0.2598836  1.43665813 0.63217552 0.2799294 ],[-0.44091611  0.85562782 -0.49189504  2.34601349],-3.379332848224946,1.6183509826660156,0.21120830301405913,0.21120830301405913
