Iteration,Gamma,Beta,Energy,Wall Time,Ratio2Expt,ImprovOvRand
0,[ 0.3036825   1.368262    0.65062001  0.2842743  -0.47910327],[ 0.93825294 -0.38188946  2.45864559  2.91063018 -0.73844301],0.666680227299333,0.15133404731750488,-0.1333360454598666,-0.2217094204520562
1,[ 0.29986777  1.38741638  0.65955225  0.28628089 -0.47754144],[ 0.96366595 -0.36952154  2.45259424  2.90531087 -0.74725794],0.46065237311638096,0.1466379165649414,-0.0921304746232762,-0.15319333991233156
2,[ 0.29483684  1.41018998  0.67347036  0.28814122 -0.47455424],[ 0.99314736 -0.35548575  2.44257296  2.89663501 -0.75926601],0.1460756746114478,0.15090584754943848,-0.02921513492228956,-0.048578541606733555
3,[ 0.28821819  1.43631154  0.69276492  0.29012233 -0.46973645],[ 1.02555252 -0.34087345  2.42832032  2.88466077 -0.77437701],-0.32173977912748103,0.15123891830444336,0.06434795582549621,0.10699693353092152
4,[ 0.28011851  1.46332111  0.71585962  0.29255437 -0.46305641],[ 1.05742246 -0.32753169  2.41107599  2.87133753 -0.79119871],-0.9392045924288419,0.12780523300170898,0.1878409184857684,0.31233940553004386
5,[ 0.27156468  1.48697514  0.73886918  0.2955238  -0.45512427],[ 1.08402442 -0.3173      2.39351293  2.86027541 -0.80698641],-1.5816891224883547,0.1459639072418213,0.31633782449767095,0.5260023686359676
6,[ 0.26415594  1.50466557  0.75824776  0.29856648 -0.44714126],[ 1.10282857 -0.31066169  2.37787959  2.85377875 -0.81932761],-2.0705017558431447,0.14803791046142578,0.4141003511686289,0.6885606105231609
7,[ 0.25901269  1.51684299  0.772923    0.30102012 -0.4402931 ],[ 1.11457568 -0.30677381  2.36487351  2.85144208 -0.82756968],-2.3542727270493873,0.15006279945373535,0.4708545454098775,0.7829307372961049
8,[ 0.25630716  1.52509014  0.78345742  0.30261723 -0.43505346],[ 1.12124731 -0.30457658  2.354198    2.85182117 -0.83232529],-2.4959553649346153,0.15298986434936523,0.49919107298692306,0.8300483421797856
9,[ 0.25562475  1.53081192  0.79086302  0.30348738 -0.43125379],[ 1.1246363  -0.30332234  2.34525823  2.85369006 -0.83454663],-2.5643911742281063,0.12444210052490234,0.5128782348456212,0.8528071746684756
10,[ 0.2564174   1.5350028   0.79607767  0.30389728 -0.42849485],[ 1.1260158  -0.30257196  2.33750514  2.85626463 -0.83506058],-2.600279932783216,0.1489560604095459,0.5200559865566432,0.8647422456878004
11,[ 0.25821883  1.53831338  0.79981422  0.30409028 -0.42639966],[ 1.12620402 -0.30208605  2.33053581  2.8590971  -0.83445579],-2.622787601768541,0.15124821662902832,0.5245575203537082,0.8722273368036385
