Iteration,Gamma,Beta,Energy,Wall Time,Ratio2Expt,ImprovOvRand
0,[0.31161434 1.33062135],[0.68695206 0.30831986],13.341834592453933,0.5912513732910156,-0.8338646620283708,-0.8338646620283708
1,[0.31825709 1.31626444],[0.71344305 0.34028845],10.756978173453884,0.5365760326385498,-0.6723111358408678,-0.6723111358408678
2,[0.3271206  1.31063532],[0.72408433 0.37215323],9.119167479160042,0.5619549751281738,-0.5699479674475026,-0.5699479674475026
3,[0.3368207 1.3078458],[0.72721744 0.40303646],7.983069826328166,0.540363073348999,-0.4989418641455104,-0.4989418641455104
4,[0.3459201 1.3046313],[0.72871467 0.4329746 ],6.951127947147094,0.5424127578735352,-0.43444549669669336,-0.43444549669669336
5,[0.3540761  1.30020397],[0.73069659 0.4614371 ],6.0029598044044885,0.5816347599029541,-0.37518498777528053,-0.37518498777528053
6,[0.36199667 1.29467155],[0.73325094 0.48785096],5.145612450647701,0.5464282035827637,-0.3216007781654813,-0.3216007781654813
7,[0.37064762 1.28801604],[0.73680709 0.51187079],4.354303543860516,0.5574197769165039,-0.2721439714912823,-0.2721439714912823
8,[0.38117599 1.27998504],[0.74229886 0.53330593],3.573322367237947,0.5449728965759277,-0.22333264795237168,-0.22333264795237168
9,[0.39494386 1.27019333],[0.75061804 0.55210168],2.6931826352577444,0.5548827648162842,-0.16832391470360902,-0.16832391470360902
10,[0.41285046 1.25870732],[0.76192191 0.56841225],1.53160991456057,0.5435080528259277,-0.09572561966003562,-0.09572561966003562
11,[0.43322485 1.24774307],[0.77428162 0.58253008],-0.030555350156833527,0.5498247146606445,0.0019097093848020955,0.0019097093848020955
12,[0.45070962 1.24158728],[0.78398139 0.59439247],-1.6028061757235783,0.5945048332214355,0.10017538598272364,0.10017538598272364
13,[0.46206814 1.24030371],[0.78951862 0.60364186],-2.5276217048271845,0.5500376224517822,0.15797635655169903,0.15797635655169903
14,[0.46868608 1.24035098],[0.79205139 0.61048888],-2.892545830835543,0.5562832355499268,0.18078411442722145,0.18078411442722145
15,[0.47236486 1.24050822],[0.79357494 0.61550352],-3.0237548739299767,0.5539491176605225,0.18898467962062354,0.18898467962062354
16,[0.47439427 1.24052018],[0.79423504 0.61921063],-3.0714345796738542,0.5647730827331543,0.1919646612296159,0.1919646612296159
17,[0.4754523  1.24055824],[0.79477365 0.62200004],-3.0898067600563315,0.5504090785980225,0.19311292250352072,0.19311292250352072
18,[0.47601505 1.24051624],[0.79485678 0.62413378],-3.097625837259114,0.5683808326721191,0.19360161482869462,0.19360161482869462
19,[0.47625859 1.2405514 ],[0.79508993 0.62579597],-3.101385950142383,0.5465340614318848,0.19383662188389894,0.19383662188389894
20,[0.47638078 1.24050714],[0.79497266 0.62710389],-3.103418543228703,0.5516369342803955,0.19396365895179393,0.19396365895179393
21,[0.47638585 1.24055494],[0.79513559 0.6281482 ],-3.104620199873276,0.5706708431243896,0.19403876249207974,0.19403876249207974
22,[0.47639108 1.24050565],[0.79494148 0.62898347],-3.10537238697507,0.5512511730194092,0.19408577418594186,0.19408577418594186
23,[0.47633551 1.2405648 ],[0.79511706 0.6296608 ],-3.1058584171716004,0.5577778816223145,0.19411615107322502,0.19411615107322502
24,[0.47632235 1.24050496],[0.79487772 0.63020626],-3.1061774987016584,0.5426137447357178,0.19413609366885365,0.19413609366885365
