Iteration,Gamma,Beta,Energy,Wall Time,Ratio2Expt,ImprovOvRand
0,[ 0.31670429  1.34207467  0.63568133  0.27200936 -0.48969104],[ 0.92667975 -0.38215112  2.47158236  2.92327904 -0.74235854],9.25876221061831,2.403747081756592,-0.5786726381636443,-0.5786726381636443
1,[ 0.32242684  1.33893143  0.62883025  0.2805687  -0.48634317],[ 0.93657845 -0.38298197  2.47768798  2.92858208 -0.74915736],5.5568082635439495,2.4339237213134766,-0.34730051647149685,-0.34730051647149685
2,[ 0.33042068  1.33620816  0.6230409   0.28948174 -0.48028258],[ 0.94303015 -0.38438469  2.48144     2.93293158 -0.75462533],3.3161043311569074,2.291370153427124,-0.2072565206973067,-0.2072565206973067
3,[ 0.33743592  1.3334934   0.61879878  0.29664796 -0.47504797],[ 0.94640889 -0.38438299  2.48347539  2.93655096 -0.7594165 ],1.2373025182805237,2.4605281352996826,-0.07733140739253273,-0.07733140739253273
4,[ 0.34237648  1.33157138  0.61632747  0.30179412 -0.47156176],[ 0.94733963 -0.38323505  2.48418542  2.93903176 -0.76367448],-0.11014173451953183,2.3190038204193115,0.006883858407470739,0.006883858407470739
5,[ 0.34552558  1.33060742  0.61522283  0.30532374 -0.46956534],[ 0.94674678 -0.38158285  2.48406902  2.94047152 -0.76746481],-0.7388654697509969,2.2477502822875977,0.046179091859437305,0.046179091859437305
6,[ 0.34758242  1.33028255  0.61492026  0.30781905 -0.4684587 ],[ 0.9453581  -0.37976125  2.48354081  2.94123663 -0.77088439],-1.0159116447867576,2.3140759468078613,0.06349447779917235,0.06349447779917235
7,[ 0.34905723  1.33026497  0.61502406  0.30970751 -0.46776987],[ 0.94359916 -0.37788753  2.48284798  2.9416384  -0.7740149 ],-1.174406709071703,2.2870609760284424,0.07340041931698144,0.07340041931698144
8,[ 0.35022151  1.33035604  0.61531876  0.31123455 -0.467225  ],[ 0.94169696 -0.37601537  2.48211265  2.9418629  -0.77690696],-1.2951569512007588,2.4456088542938232,0.08094730945004742,0.08094730945004742
9,[ 0.35120463  1.33046125  0.61569864  0.3125275  -0.46669299],[ 0.93977073 -0.37418059  2.48139039  2.94200774 -0.77959037],-1.3996195976698886,2.365805149078369,0.08747622485436804,0.08747622485436804
10,[ 0.35206654  1.33054362  0.61611407  0.31365021 -0.46612535],[ 0.93788453 -0.37240963  2.48070616  2.94212188 -0.78208443],-1.4930137821835823,2.346094846725464,0.09331336138647389,0.09331336138647389
