Iteration,Gamma,Beta,Energy,Wall Time,Ratio2Expt,ImprovOvRand
0,[ 0.30531219  1.34916811  0.64566878  0.28368231 -0.47791484],[ 0.92468256 -0.39284365  2.46443255  2.91693962 -0.73116337],0.40211965167851094,0.48558497428894043,-0.06701994194641848,-0.08847517088636105
1,[ 0.30396185  1.34621868  0.64561685  0.2854037  -0.47605474],[ 0.9327528  -0.39349897  2.46728328  2.92072377 -0.72995247],0.2973221551622785,0.4262261390686035,-0.04955369252704642,-0.065417415877289
2,[ 0.30266121  1.34323721  0.64552734  0.28716844 -0.47411372],[ 0.94086498 -0.39411062  2.47011516  2.92461308 -0.72873274],0.19006505299244802,0.4486117362976074,-0.03167750883207467,-0.04181849350768933
3,[ 0.3014178   1.34023527  0.64540287  0.2889713  -0.47209548],[ 0.94899266 -0.39467236  2.47290838  2.92858777 -0.72751188],0.08109950259516334,0.4504098892211914,-0.013516583765860556,-0.01784367493842978
4,[ 0.30023859  1.33722495  0.64524682  0.29080701 -0.47000443],[ 0.95710918 -0.39517833  2.47564323  2.93262717 -0.72629826],-0.028777907577746294,0.44873499870300293,0.004796317929624382,0.0063317728443886235
5,[ 0.29912984  1.33421857  0.64506326  0.29267037 -0.4678456 ],[ 0.96518826 -0.39562318  2.47830057  2.93671019 -0.72510065],-0.1387545555325434,0.44767212867736816,0.0231257592554239,0.030529055122671817
6,[ 0.29809696  1.33122839  0.64485687  0.2945563  -0.46562455],[ 0.97320475 -0.39600213  2.48086235  2.94081585 -0.72392806],-0.2480321362777754,0.4504239559173584,0.041338689379629236,0.054572527233833976
7,[ 0.29714448  1.32826632  0.64463276  0.29645994 -0.46334727],[ 0.98113517 -0.39631107  2.48331203  2.94492378 -0.72278944],-0.35585553263894004,0.4564681053161621,0.05930925543982334,0.07829604678524534
8,[ 0.29627596  1.32534368  0.64439636  0.29837672 -0.46101999],[ 0.98895824 -0.3965466   2.48563489  2.9490146  -0.72169348],-0.46153799955161906,0.4529736042022705,0.07692299992526984,0.10154851475283148
9,[ 0.29549401  1.322471    0.64415326  0.3003024  -0.45864908],[ 0.99665521 -0.396706    2.48781832  2.95307031 -0.72064837],-0.5644809684464682,0.45813989639282227,0.09408016140774471,0.12419823288151116
10,[ 0.29480036  1.31965781  0.64390906  0.30223311 -0.4562409 ],[ 1.00421013 -0.39678727  2.48985192  2.95707456 -0.71966167],-0.6641874731081119,0.4234139919281006,0.11069791218468532,0.14613585766955156
11,[ 0.29419584  1.31691255  0.64366924  0.30416541 -0.45380165],[ 1.01160993 -0.39678904  2.49172758  2.96101285 -0.71874011],-0.7602689423263005,0.44545602798461914,0.12671149038771676,0.16727589490127623
12,[ 0.29368054  1.3142425   0.64343904  0.30609627 -0.45133727],[ 1.01884442 -0.3967106   2.49343943  2.96487257 -0.71788952],-0.852445773669123,0.44539594650268555,0.1420742956115205,0.18755682588979605
13,[ 0.29325386  1.31165374  0.64322337  0.3080231  -0.44885332],[ 1.02590613 -0.39655174  2.49498372  2.9686431  -0.71711474],-0.9405426077255898,0.44955897331237793,0.15675710128759832,0.20694006770640042
14,[ 0.29291462  1.30915122  0.64302676  0.30994374 -0.44635494],[ 1.03279015 -0.3963128   2.49635863  2.9723157  -0.71641964],-1.0244795217817937,0.4445009231567383,0.1707465869636323,0.22540803559555417
15,[ 0.29266113  1.30673872  0.6428533   0.31185644 -0.44384676],[ 1.03949385 -0.3959945   2.4975641   2.97588342 -0.71580708],-1.1042604601328978,0.443464994430542,0.18404341002214963,0.2429615973889764
16,[ 0.29249135  1.30441905  0.64270664  0.31375984 -0.4413329 ],[ 1.04601662 -0.39559796  2.49860158  2.97934099 -0.71527898],-1.1799601518910154,0.4487631320953369,0.19666002531516924,0.25961719513553694
17,[ 0.29240291  1.30219402  0.64258996  0.31565297 -0.43881694],[ 1.05235954 -0.39512461  2.49947381  2.98268465 -0.71483635],-1.2517105892150755,0.4475421905517578,0.20861843153584592,0.27540387001431804
18,[ 0.2923932   1.30006466  0.64250599  0.31753518 -0.43630195],[ 1.0585251  -0.39457612  2.50018458  2.98591198 -0.71447938],-1.319687903615482,0.4582951068878174,0.21994798393591367,0.29036037483288935
19,[ 0.29245946  1.29803124  0.64245707  0.3194061  -0.43379049],[ 1.06451691 -0.39395438  2.50073858  2.98902171 -0.7142075 ],-1.384100230785879,0.4532430171966553,0.2306833717976465,0.3045325040232957
20,[ 0.2925988   1.29609344  0.64244513  0.32126564 -0.43128465],[ 1.07033946 -0.39326147  2.50114115  2.99201361 -0.71401948],-1.445176927205888,0.4227738380432129,0.24086282120098135,0.31797072105740115
21,[ 0.29280828  1.2942504   0.64247173  0.32311392 -0.42878613],[ 1.07599786 -0.39249957  2.50139816  2.99488826 -0.71391352],-1.5031593126962872,0.445720911026001,0.25052655211604785,0.3307281216053437
22,[ 0.29308492  1.29250087  0.64253814  0.32495122 -0.42629622],[ 1.08149765 -0.39167099  2.50151585  2.99764696 -0.71388731],-1.558292968968215,0.4435436725616455,0.25971549482803585,0.342858739046912
23,[ 0.29342572  1.29084324  0.64264532  0.326778   -0.42381591],[ 1.08684463 -0.39077814  2.50150075  3.00029159 -0.71393811],-1.6108215238064674,0.4457700252532959,0.26847025396774454,0.35441617685510834
24,[ 0.29382773  1.28927565  0.642794    0.32859476 -0.42134588],[ 1.09204469 -0.38982344  2.50135954  3.00282447 -0.71406284],-1.6609817880489164,0.4447648525238037,0.27683029800815273,0.36545253862462407
25,[ 0.29428801  1.28779605  0.64298466  0.33040212 -0.41888663],[ 1.09710373 -0.38880942  2.50109902  3.00524833 -0.71425812],-1.7090000801739293,0.44794535636901855,0.2848333466956549,0.3760176194002045
26,[ 0.29480364  1.28640226  0.64321763  0.3322007  -0.41643845],[ 1.10202752 -0.38773858  2.50072603  3.00756613 -0.71452032],-1.7550895631089063,0.4462161064147949,0.2925149271848177,0.386158319715931
27,[ 0.2953718   1.285092    0.64349303  0.33399113 -0.41400151],[ 1.10682164 -0.38661348  2.5002474   3.00978108 -0.71484568],-1.7994484227120704,0.45710086822509766,0.29990807045201173,0.39591824482113763
28,[ 0.29598968  1.28386294  0.64381086  0.33577401 -0.41157588],[ 1.11149142 -0.38543669  2.49966994  3.01189652 -0.71523024],-1.8422587314587906,0.45263099670410156,0.30704312190979843,0.4053374546664006
29,[ 0.29665455  1.28271275  0.64417099  0.33754989 -0.40916159],[ 1.1160419  -0.38421077  2.4990004   3.01391591 -0.71566999],-1.883685859788215,0.45135998725891113,0.3139476432980358,0.414452334386846
30,[ 0.29736372  1.28163907  0.64457318  0.33931926 -0.40675863],[ 1.1204778  -0.3829383   2.49824545  3.01584275 -0.71616082],-1.923878318211145,0.41913795471191406,0.32064638636852416,0.42329555956240816
31,[ 0.29811456  1.28063959  0.64501708  0.34108253 -0.40436702],[ 1.12480349 -0.38162185  2.4974117   3.01768059 -0.71669862],-1.962967933568208,0.44011402130126953,0.327161322261368,0.4318961349985056
32,[ 0.29890451  1.27971204  0.64550227  0.34283997 -0.40198678],[ 1.12902299 -0.38026397  2.49650564  3.01943298 -0.71727923],-2.00107028148789,0.4457128047943115,0.333511713581315,0.44027948987632337
33,[ 0.29973104  1.2788542   0.64602826  0.34459178 -0.39961802],[ 1.13313996 -0.37886722  2.49553367  3.02110347 -0.71789853],-2.038285313441327,0.4408698081970215,0.3397142189068878,0.4484676157186638
34,[ 0.30059169  1.27806388  0.64659445  0.34633802 -0.3972609 ],[ 1.13715772 -0.37743412  2.4945021   3.02269554 -0.71855243],-2.0746981305455376,0.44568705558776855,0.3457830217575896,0.4564792366436827
35,[ 0.30148405  1.27733899  0.64720022  0.34807863 -0.39491565],[ 1.14107924 -0.37596721  2.49341712  3.02421265 -0.71923688],-2.1103798674162335,0.4456000328063965,0.3517299779027056,0.46433000383195455
36,[ 0.30240577  1.27667748  0.64784489  0.34981342 -0.39258263],[ 1.14490717 -0.37446897  2.49228481  3.02565823 -0.71994793],-2.1453886580677377,0.4521291255950928,0.35756477634462297,0.47203270804570685
37,[ 0.30335453  1.27607737  0.64852769  0.35154207 -0.39026225],[ 1.14864388 -0.37294189  2.49111113  3.0270356  -0.72068167],-2.179770662353347,0.44979000091552734,0.36329511039222445,0.4795975054682831
38,[ 0.3043281   1.27553675  0.64924786  0.35326414 -0.38795506],[ 1.15229141 -0.3713884   2.48990194  3.02834804 -0.72143431],-2.213561136033317,0.45169997215270996,0.3689268560055528,0.487032153142644
39,[ 0.30532427  1.27505377  0.65000455  0.35497907 -0.38566169],[ 1.15585158 -0.36981091  2.48866295  3.02959875 -0.72220219],-2.246785530574814,0.4562690258026123,0.37446425509580233,0.4943422509515542
40,[ 0.30634091  1.27462663  0.65079691  0.35668618 -0.38338285],[ 1.15932598 -0.3682118   2.48739973  3.03079086 -0.72298173],-2.2794606105540973,0.41979289054870605,0.37991010175901624,0.5015314874706485
41,[ 0.30737595  1.27425361  0.65162403  0.35838471 -0.38111936],[ 1.16271598 -0.3665934   2.48611772  3.03192742 -0.72376952],-2.3115955773626915,0.44455385208129883,0.3852659295604486,0.508601887208513
42,[ 0.30842739  1.27393303  0.652485    0.36007378 -0.37887213],[ 1.1660228  -0.36495798  2.48482218  3.03301139 -0.72456228],-2.3431931881162216,0.4431149959564209,0.3905321980193703,0.5155540567912479
43,[ 0.30949329  1.27366328  0.65337889  0.36175246 -0.37664209],[ 1.16924748 -0.36330778  2.48351824  3.03404564 -0.72535687],-2.3742508585001327,0.444796085357666,0.39570847641668877,0.5223874276127904
44,[ 0.31057178  1.27344279  0.65430472  0.36341973 -0.37443029],[ 1.172391   -0.36164495  2.48221081  3.03503298 -0.72615033],-2.4047617380041193,0.4440138339996338,0.40079362300068655,0.5291004924101472
45,[ 0.31166107  1.27327005  0.65526156  0.36507453 -0.37223778],[ 1.1754542  -0.3599716   2.48090464  3.03597611 -0.72693986],-2.4347157457981634,0.44649291038513184,0.4057859576330272,0.5356910331789139
46,[ 0.31275945  1.2731436   0.65624843  0.36671576 -0.37006566],[ 1.17843791 -0.35828975  2.47960425  3.03687764 -0.72772283],-2.4641005555508655,0.45290231704711914,0.41068342592514423,0.542156337854976
47,[ 0.31386529  1.27306202  0.65726438  0.36834231 -0.36791504],[ 1.1813429  -0.35660135  2.47831399  3.03774009 -0.72849678],-2.492902517894966,0.4512498378753662,0.41548375298249435,0.5484934032772203
48,[ 0.31497705  1.27302395  0.65830847  0.36995303 -0.36578705],[ 1.18416995 -0.35490826  2.47703794  3.03856591 -0.72925944],-2.521107510069961,0.45612168312072754,0.42018458501166017,0.5546991221276042
49,[ 0.31609329  1.27302807  0.65937977  0.37154682 -0.36368278],[ 1.18691983 -0.35321226  2.47577998  3.03935742 -0.73000873],-2.548701703531781,0.4531421661376953,0.42478361725529684,0.5607704518221741
50,[ 0.31721263  1.2730731   0.66047738  0.37312257 -0.36160332],[ 1.18959338 -0.35151505  2.47454374  3.04011687 -0.73074272],-2.5756722419822484,0.42728114128112793,0.4292787069970414,0.5667045636924639
51,[ 0.3183338   1.27315784  0.66160043  0.37467922 -0.35954971],[ 1.19219146 -0.34981821  2.47333262  3.04084642 -0.7314597 ],-2.6020078242696867,0.4436831474304199,0.43366797071161445,0.5724989712364548
52,[ 0.31945564  1.27328108  0.66274807  0.37621573 -0.35752295],[ 1.19471503 -0.34812324  2.47214974  3.04154811 -0.73215811],-2.627699188846386,0.4458291530609131,0.43794986480773096,0.5781516367098759
53,[ 0.32057706  1.27344171  0.66391949  0.37773115 -0.35552398],[ 1.1971651  -0.34643153  2.47099801  3.04222391 -0.73283657],-2.6527394988234496,0.4444398880004883,0.44212324980390827,0.5836610558467435
54,[ 0.32169707  1.27363863  0.66511394  0.37922457 -0.35355367],[ 1.19954279 -0.34474437  2.46988005  3.04287569 -0.73349387],-2.6771246290156374,0.44414401054382324,0.4461874381692729,0.5890263210155418
55,[ 0.32281476  1.2738708   0.6663307   0.38069516 -0.3516128 ],[ 1.2018493  -0.34306297  2.46879826  3.04350521 -0.73412898],-2.700853358598239,0.4505019187927246,0.45014222643303986,0.5942471636079734
56,[ 0.32392932  1.27413722  0.66756908  0.38214217 -0.34970209],[ 1.20408595 -0.34138839  2.46775478  3.04411415 -0.734741  ],-2.7239274750005285,0.4625542163848877,0.4539879125000881,0.599323976897806
57,[ 0.32504003  1.27443692  0.66882846  0.38356491 -0.34782217],[ 1.20625414 -0.33972164  2.4667515   3.04470412 -0.7353292 ],-2.746351796350566,0.5048408508300781,0.45772529939176104,0.6042578209792225
58,[ 0.32614625  1.274769    0.67010826  0.38496282 -0.34597358],[ 1.20835539 -0.33806361  2.46579009  3.0452766  -0.73589298],-2.768134121106207,0.5045430660247803,0.4613556868510345,0.609050411684534
59,[ 0.3272474   1.27513257  0.67140793  0.38633538 -0.34415675],[ 1.2103913  -0.33641507  2.46487199  3.04583302 -0.73643187],-2.789285114425557,0.4872450828552246,0.4648808524042595,0.6137040955831808
60,[ 0.328343    1.27552678  0.67272699  0.38768219 -0.34237204],[ 1.21236359 -0.33477673  2.4639984   3.04637471 -0.73694555],-2.8098181413426033,0.44216394424438477,0.4683030235571006,0.6182218132767004
61,[ 0.32943263  1.27595085  0.67406497  0.38900292 -0.34061972],[ 1.21427404 -0.33314918  2.46317034  3.04690293 -0.73743378],-2.829749056940384,0.4718189239501953,0.47162484282339734,0.6226070532322077
