Iteration,Gamma,Beta,Energy,Wall Time,Ratio2Expt,ImprovOvRand
0,[0.30668936 1.35199582 0.64572193],[ 0.28205464 -0.4798388   0.91662606],0.3318897480223712,0.23935532569885254,-0.04741282114605303,-0.05558361212901879
1,[0.30667444 1.35191697 0.64576249],[ 0.28209998 -0.47998646  0.9165724 ],0.3302477745035908,0.21535778045654297,-0.04717825350051297,-0.055308620750894454
2,[0.30665955 1.35183811 0.64580299],[ 0.28214536 -0.480134    0.91651876],0.32860696250358407,0.21514010429382324,-0.046943851786226294,-0.05503382389944466
3,[0.30664467 1.35175925 0.64584345],[ 0.28219078 -0.48028143  0.91646514],0.32696731533134205,0.2148149013519287,-0.046709616475906005,-0.05475922212884643
4,[0.30662982 1.35168038 0.64588386],[ 0.28223626 -0.48042876  0.91641155],0.3253288362778668,0.22704410552978516,-0.04647554803969526,-0.05448481599026408
5,[0.30661498 1.35160151 0.64592423],[ 0.28228177 -0.48057597  0.91635797],0.323691528616145,0.2252960205078125,-0.04624164694516357,-0.054210606031844744
6,[0.30660017 1.35152264 0.64596455],[ 0.28232734 -0.48072307  0.91630442],0.32205539560109675,0.22904610633850098,-0.04600791365729954,-0.05393659279870989
7,[0.30658538 1.35144376 0.64600482],[ 0.28237295 -0.48087006  0.91625089],0.3204204404695479,0.2199859619140625,-0.04577434863850684,-0.05366277683295057
8,[0.30657061 1.35136487 0.64604505],[ 0.2824186  -0.48101694  0.91619738],0.318786666440198,0.21628308296203613,-0.045540952348599714,-0.05338915867362217
9,[0.30655586 1.35128599 0.64608523],[ 0.2824643  -0.48116371  0.9161439 ],0.3171540767135698,0.2142488956451416,-0.04530772524479569,-0.05311573885673586
10,[0.30654113 1.3512071  0.64612536],[ 0.28251004 -0.48131037  0.91609044],0.3155226744719991,0.2193458080291748,-0.04507466778171416,-0.052842517915256924
11,[0.30652642 1.3511282  0.64616545],[ 0.28255583 -0.48145691  0.916037  ],0.3138924628795914,0.21483993530273438,-0.0448417804113702,-0.05256949637909753
12,[0.30651173 1.3510493  0.64620549],[ 0.28260166 -0.48160335  0.91598358],0.31226344508218273,0.21659207344055176,-0.04460906358316896,-0.05229667477511015
13,[0.30649707 1.3509704  0.64624548],[ 0.28264754 -0.48174967  0.91593018],0.31063562420732316,0.22614502906799316,-0.04437651774390331,-0.05202405362708477
14,[0.30648242 1.35089149 0.64628543],[ 0.28269346 -0.48189588  0.91587681],0.3090090033642322,0.23044681549072266,-0.04414414333774746,-0.05175163345574145
15,[0.3064678  1.35081259 0.64632533],[ 0.28273942 -0.48204197  0.91582346],0.3073835856437806,0.24144196510314941,-0.04391194080625437,-0.05147941477872728
16,[0.3064532  1.35073367 0.64636518],[ 0.28278543 -0.48218795  0.91577013],0.3057593741184555,0.20784878730773926,-0.04367991058835079,-0.051207398110610536
17,[0.30643862 1.35065476 0.64640499],[ 0.28283148 -0.48233382  0.91571682],0.3041363718423329,0.2365429401397705,-0.04344805312033327,-0.05093558396287605
18,[0.30642406 1.35057584 0.64644475],[ 0.28287757 -0.48247957  0.91566353],0.3025145818510586,0.2263469696044922,-0.043216368835865514,-0.05066397284392206
19,[0.30640952 1.35049692 0.64648446],[ 0.28292371 -0.48262521  0.91561027],0.3008940071618058,0.2309558391571045,-0.04298485816597226,-0.05039256525905306
20,[0.30639501 1.35041799 0.64652413],[ 0.28296989 -0.48277074  0.91555703],0.2992746507732638,0.22266793251037598,-0.042753521539037685,-0.050121361710477944
