Iteration,Gamma,Beta,Energy,Wall Time,Ratio2Expt,ImprovOvRand
0,[0.28716257 1.28222684 0.64202511],[ 0.31909269 -0.517997    0.89225915],0.6836670042711899,0.5522077083587646,-0.0525897695593223,-0.056825451273476005
1,[0.25976664 1.26035928 0.65202432],[ 0.36906488 -0.53636182  0.86304676],-0.087818413423157,0.5223879814147949,0.006755262571012077,0.007299344478693125
2,[0.26399684 1.25657497 0.6504184 ],[ 0.37482121 -0.53943116  0.84584994],-0.3907777109762256,0.5936529636383057,0.030059823921248122,0.03248090025569159
3,[0.26640003 1.2540646  0.64871902],[ 0.3742067  -0.54052184  0.83385228],-0.42084499249694307,0.518204927444458,0.03237269173053408,0.03498005090989469
4,[0.26684511 1.25168546 0.64784325],[ 0.37202119 -0.54095065  0.82447295],-0.4350010541629966,0.5692510604858398,0.03346161955099974,0.036156683082287144
5,[0.26640253 1.24935695 0.64771267],[ 0.36917605 -0.54114568  0.81669434],-0.44421209225057906,0.5263118743896484,0.034170160942352236,0.036922291767149784
6,[0.26562805 1.24707077 0.64821436],[ 0.36601165 -0.5413747   0.81000058],-0.45126068237616207,0.5145080089569092,0.0347123601827817,0.037508160782658305
7,[0.26476642 1.24480963 0.64927577],[ 0.36267363 -0.54181275  0.80408785],-0.4571374038263918,0.558603048324585,0.03516441567895322,0.03799662570246794
8,[0.26392076 1.24255396 0.65086059],[ 0.35921247 -0.54257158  0.79874819],-0.4623477421979454,0.5283360481262207,0.03556521093830349,0.03842970178687934
9,[0.26313197 1.24028759 0.65295939],[ 0.35562931 -0.54372318  0.79381922],-0.46724957260379846,0.5120227336883545,0.03594227481567681,0.03883713511792856
10,[0.26241472 1.23799955 0.65558307],[ 0.35189857 -0.54531747  0.7891621 ],-0.4721490742366213,0.5512189865112305,0.03631915955666318,0.039244374884599885
11,[0.26177437 1.23568382 0.65875965],[ 0.34797929 -0.54739496  0.78465118],-0.4773372835937019,0.5152981281280518,0.03671825258413092,0.039675611636081944
