Iteration,Gamma,Beta,Energy,Wall Time,Ratio2Expt,ImprovOvRand
0,[0.30673798 1.35403443 0.64236913],[ 0.28013423 -0.47826122  0.91083971],1.2946798860323316,0.11978697776794434,-0.3236699715080829,-0.3769082637648709
1,[0.30680211 1.35604046 0.63924739],[ 0.27826153 -0.47674692  0.90500394],1.2404190643817297,0.12545466423034668,-0.3101047660954324,-0.3611118091358747
2,[0.30690308 1.35809386 0.63632126],[ 0.27639423 -0.47515218  0.89917135],1.1869939545520218,0.09176898002624512,-0.29674848863800546,-0.3455586476133979
3,[0.30704753 1.36019615 0.63359555],[ 0.27453499 -0.47348112  0.89334025],1.134342884046864,0.12246012687683105,-0.283585721011716,-0.33023082505003315
4,[0.30724238 1.36234927 0.6310748 ],[ 0.27268615 -0.47173794  0.8875083 ],1.0823865922599782,0.0900111198425293,-0.27059664806499456,-0.3151052670334726
5,[0.30749474 1.36455563 0.6287633 ],[ 0.27084973 -0.46992687  0.88167257],1.0310279874502217,0.12169790267944336,-0.25775699686255543,-0.30015370813689135
6,[0.307812   1.36681809 0.62666515],[ 0.26902744 -0.46805212  0.87582952],0.9801518259880796,0.09034276008605957,-0.2450379564970199,-0.28534259854092564
7,[0.30820174 1.36913999 0.62478427],[ 0.26722065 -0.46611789  0.86997503],0.9296242887867702,0.11749815940856934,-0.23240607219669254,-0.27063298072395053
8,[0.3086718  1.37152516 0.62312446],[ 0.2654304  -0.46412828  0.86410439],0.8792924362215545,0.09223604202270508,-0.21982310905538863,-0.2559803307777451
9,[0.30923022 1.37397789 0.62168942],[ 0.26365745 -0.46208731  0.85821235],0.8289835309272406,0.1157388687133789,-0.20724588273181016,-0.24133436125974983
10,[0.30988529 1.37650301 0.62048277],[ 0.26190221 -0.45999887  0.85229314],0.7785042279480908,0.09214591979980469,-0.1946260569870227,-0.22663878542884738
11,[0.31064547 1.37910578 0.6195081 ],[ 0.26016481 -0.45786668  0.84634048],0.7276396442450431,0.1147921085357666,-0.18190991106126078,-0.21183104635954675
12,[0.31151944 1.38179197 0.61876896],[ 0.25844506 -0.45569427  0.84034766],0.6761523351462726,0.08992695808410645,-0.16903808378656815,-0.196842018965436
13,[0.31251603 1.38456779 0.61826885],[ 0.25674251 -0.45348498  0.83430752],0.6237812247110806,0.11453604698181152,-0.15594530617777014,-0.18159569860584587
14,[0.31364424 1.38743989 0.61801126],[ 0.25505639 -0.45124187  0.82821256],0.570240561037237,0.11807799339294434,-0.14256014025930924,-0.1660088969540719
15,[0.31491314 1.39041529 0.61799957],[ 0.2533857  -0.44896777  0.82205497],0.5152189972103131,0.09050393104553223,-0.12880474930257826,-0.14999097444259477
16,[0.31633185 1.39350138 0.61823708],[ 0.25172913 -0.44666517  0.81582671],0.4583789347482525,0.11739802360534668,-0.11459473368706312,-0.1334436491261288
17,[0.31790944 1.39670578 0.61872691],[ 0.25008517 -0.44433628  0.80951965],0.39935630967111635,0.09021115303039551,-0.09983907741777909,-0.11626093440207172
18,[0.31965487 1.40003634 0.61947192],[ 0.24845206 -0.44198291  0.80312562],0.33776105182830385,0.11756205558776855,-0.08444026295707596,-0.09832927273021946
19,[0.32157683 1.40350096 0.6204746 ],[ 0.24682782 -0.43960653  0.79663659],0.27317850498759816,0.09147405624389648,-0.06829462624689954,-0.07952794905024692
20,[0.3236836  1.40710747 0.62173693],[ 0.24521029 -0.43720816  0.79004483],0.20517215602989677,0.1206820011138916,-0.051293039007474193,-0.05972988530710241
21,[0.32598286 1.41086348 0.62326023],[ 0.24359717 -0.43478842  0.78334313],0.1332880816894328,0.09035181999206543,-0.0333220204223582,-0.03880293498964565
22,[0.32848148 1.41477617 0.62504493],[ 0.24198602 -0.43234748  0.77652499],0.05706157271020966,0.12276315689086914,-0.014265393177552415,-0.016611811560468606
23,[0.33118524 1.41885202 0.62709034],[ 0.24037434 -0.42988504  0.76958496],-0.023973574016249596,0.09557104110717773,0.005993393504062399,0.006979206409388529
24,[0.33409854 1.42309659 0.62939439],[ 0.2387596  -0.42740035  0.76251888],-0.11027261177622827,0.11992907524108887,0.027568152944057067,0.03210265262772293
25,[0.33722405 1.42751414 0.63195334],[ 0.23713934 -0.42489221  0.75532427],-0.20226383199788525,0.09191012382507324,0.05056595799947131,0.058883211644216955
26,[0.34056236 1.43210731 0.63476145],[ 0.23551121 -0.42235903  0.7480007 ],-0.3003287195109645,0.11791372299194336,0.07508217987774113,0.08743194163346857
27,[0.34411157 1.43687677 0.63781067],[ 0.23387306 -0.41979888  0.74055016],-0.4047782760103882,0.09200787544250488,0.10119456900259705,0.11783938166241287
28,[0.34786688 1.44182079 0.64109032],[ 0.23222306 -0.41720958  0.73297748],-0.5158259128516445,0.11447310447692871,0.12895647821291112,0.15016766021881936
29,[0.35182024 1.44693486 0.6445868 ],[ 0.23055979 -0.41458881  0.7252907 ],-0.6335578577406163,0.08966493606567383,0.1583894644351541,0.1844418799827122
30,[0.35596    1.45221136 0.64828336],[ 0.22888233 -0.41193431  0.7175014 ],-0.7579026887219267,0.11728215217590332,0.18947567218048167,0.2206412485362232
31,[0.36027063 1.45763928 0.65215998],[ 0.22719038 -0.40924403  0.70962493],-0.8886023461215061,0.12061500549316406,0.22215058653037653,0.258690639336683
32,[0.36473262 1.46320399 0.65619331],[ 0.22548432 -0.40651636  0.70168058],-1.0251876725967966,0.09038591384887695,0.25629691814919914,0.298453470916098
33,[0.36932245 1.46888718 0.66035682],[ 0.22376532 -0.4037504   0.69369153],-1.1669620374832097,0.11660480499267578,0.2917405093708024,0.33972693958754285
34,[0.37401281 1.474667   0.66462106],[ 0.22203531 -0.40094613  0.68568463],-1.3129967255462642,0.09202218055725098,0.32824918138656606,0.3822406770149241
35,[0.37877301 1.48051828 0.66895414],[ 0.22029707 -0.39810469  0.67769002],-1.4621413291593532,0.11758995056152344,0.3655353322898383,0.42565977559224255
36,[0.38356955 1.48641307 0.67332242],[ 0.21855412 -0.39522851  0.66974048],-1.61305125865204,0.09580683708190918,0.40326281466301,0.46959279727861425
37,[0.38836697 1.49232124 0.6776912 ],[ 0.21681063 -0.39232143  0.66187062],-1.7642326908540016,0.11781764030456543,0.4410581727135004,0.5136048590550223
38,[0.39312884 1.49821136 0.68202574],[ 0.21507134 -0.38938873  0.65411588],-1.9141030031691573,0.09040474891662598,0.4785257507922893,0.5572352265412394
39,[0.39781878 1.50405159 0.68629217],[ 0.21334135 -0.38643705  0.64651146],-2.061062364134166,0.12522196769714355,0.5152655910335415,0.6000181554975739
40,[0.40240159 1.5098107  0.69045842],[ 0.21162594 -0.38347422  0.63909124],-2.2035701627443283,0.09010481834411621,0.5508925406860821,0.6415051419925264
41,[0.40684436 1.515459   0.69449514],[ 0.20993036 -0.38050901  0.63188666],-2.3402188399558583,0.11577296257019043,0.5850547099889646,0.681286416289915
42,[0.41111731 1.52096922 0.69837638],[ 0.20825962 -0.37755079  0.62492586],-2.4697977583388644,0.09393191337585449,0.6174494395847161,0.7190095366343128
43,[0.41519462 1.52631723 0.70208018],[ 0.20661834 -0.37460924  0.61823288],-2.5913410536885872,0.11540818214416504,0.6478352634221468,0.7543933198511171
44,[0.41905491 1.53148258 0.70558884],[ 0.20501054 -0.37169389  0.61182721],-2.704155691113457,0.09200692176818848,0.6760389227783643,0.787236009057775
45,[0.42268154 1.5364488  0.70888907],[ 0.20343961 -0.36881388  0.60572347],-2.807828700397509,0.11704707145690918,0.7019571750993773,0.8174173800283869
46,[0.42606263 1.54120354 0.71197189],[ 0.20190817 -0.36597761  0.59993145],-2.902215213682602,0.11833000183105469,0.7255538034206505,0.8448952587140034
47,[0.42919091 1.54573844 0.71483237],[ 0.20041807 -0.36319255  0.59445624],-2.987410982818278,0.0915529727935791,0.7468527457045695,0.8696975204711144
48,[0.43206337 1.55004896 0.71746924],[ 0.19897045 -0.36046511  0.58929863],-3.0637142314090844,0.11826515197753906,0.7659285578522711,0.891910984398569
49,[0.43468084 1.55413397 0.71988442],[ 0.19756572 -0.35780052  0.58445559],-3.1315819580435273,0.09035205841064453,0.7828954895108818,0.9116686922979701
50,[0.43704742 1.55799534 0.72208254],[ 0.19620365 -0.35520284  0.57992076],-3.1915853124186673,0.11726999282836914,0.7978963281046668,0.9291369177346921
51,[0.43916994 1.56163749 0.72407039],[ 0.1948835  -0.352675    0.57568513],-3.2443676855688057,0.08983922004699707,0.8110919213922014,0.9445029652310933
52,[0.4410574  1.56506689 0.72585645],[ 0.19360404 -0.3502189   0.57173751],-3.2906079764571454,0.11682796478271484,0.8226519941142864,0.9579644764067381
53,[0.44272047 1.56829163 0.72745041],[ 0.19236371 -0.34783547  0.56806515],-3.330990355466256,0.09121203422546387,0.832747588866564,0.9697206275010934
54,[0.44417098 1.57132099 0.72886281],[ 0.19116067 -0.34552485  0.56465417],-3.3661808927912045,0.11564493179321289,0.8415452231978011,0.9799653254122865
55,[0.44542153 1.57416508 0.73010465],[ 0.18999287 -0.34328647  0.56149001],-3.3968107241866963,0.09022092819213867,0.8492026810466741,0.9888823068956903
56,[0.44648511 1.57683449 0.73118714],[ 0.18885818 -0.34111919  0.55855779],-3.423464990292538,0.12086296081542969,0.8558662475731345,0.9966419185713355
57,[0.44737486 1.57934007 0.73212146],[ 0.18775439 -0.33902142  0.5558426 ],-3.4466765709728575,0.0905001163482666,0.8616691427432144,1.0033992928596382
58,[0.44810377 1.58169268 0.73291855],[ 0.18667929 -0.33699123  0.55332976],-3.4669235874898683,0.11630892753601074,0.8667308968724671,1.0092936208121888
59,[0.44868455 1.58390301 0.73358904],[ 0.18563072 -0.33502642  0.55100494],-3.484629706580651,0.09089303016662598,0.8711574266451627,1.0144482406348327
60,[0.44912945 1.58598146 0.73414308],[ 0.18460658 -0.33312464  0.54885439],-3.500166403555615,0.11374998092651367,0.8750416008889037,1.0189712965227409
61,[0.4494502  1.58793807 0.73459031],[ 0.18360487 -0.33128341  0.54686494],-3.5138564902053107,0.0930180549621582,0.8784641225513277,1.022956765707514
62,[0.44965792 1.58978239 0.73493982],[ 0.18262371 -0.32950019  0.54502414],-3.525978363252584,0.1165933609008789,0.881494590813146,1.026485695270039
63,[0.44976307 1.59152346 0.73520012],[ 0.18166131 -0.32777247  0.54332024],-3.5367705659233546,0.11611199378967285,0.8841926414808386,1.0296275301086912
64,[0.44977547 1.59316982 0.73537912],[ 0.18071604 -0.32609773  0.54174224],-3.546436371930035,0.09153985977172852,0.8866090929825088,1.0324414474323247
65,[0.44970424 1.59472945 0.73548417],[ 0.17978638 -0.32447351  0.54027989],-3.5551481957475404,0.11788606643676758,0.8887870489368851,1.034977640683418
66,[0.44955788 1.59620977 0.73552204],[ 0.17887097 -0.32289743  0.53892365],-3.5630517064951257,0.09054088592529297,0.8907629266237814,1.037278517174709
67,[0.4493442  1.5976177  0.73549895],[ 0.17796854 -0.32136718  0.5376647 ],-3.570269577562889,0.11591911315917969,0.8925673943907223,1.0393797896835193
68,[0.44907043 1.59895961 0.73542063],[ 0.17707795 -0.31988057  0.53649487],-3.5769048434878834,0.09070491790771484,0.8942262108719709,1.041311453708263
69,[0.4487432  1.6002414  0.73529229],[ 0.17619819 -0.3184355   0.53540665],-3.5830438626499785,0.11638188362121582,0.8957609656624946,1.0430986499708816
70,[0.44836857 1.60146849 0.7351187 ],[ 0.17532835 -0.31702996  0.53439313],-3.58875890199192,0.09185600280761719,0.89718972549798,1.044762416882655
