Iteration,Gamma,Beta,Energy,Wall Time,Ratio2Expt,ImprovOvRand
0,[0.30170429 1.35707466 0.65068133 0.28700936],[-0.47469104  0.91167975 -0.38715112  2.45658236],-1.254538430446566,0.11393475532531738,0.25090768608931324,0.4198589124653836
1,[0.29670195 1.36207957 0.65568696 0.29201294],[-0.46969748  0.90669024 -0.38224601  2.45164148],-1.3180450046210428,0.11012673377990723,0.2636090009242086,0.44111278601775195
2,[0.29169589 1.36709408 0.66070201 0.29702187],[-0.46471597  0.90172116 -0.3775725   2.44672794],-1.3839486582328113,0.08399105072021484,0.2767897316465623,0.4631688949909007
3,[0.2866848  1.37212155 0.66572996 0.30203742],[-0.4597534   0.89678529 -0.37333936  2.4418173 ],-1.4519338103830481,0.10931777954101562,0.29038676207660963,0.4859216232874994
4,[0.28166743 1.37716335 0.67077392 0.30706032],[-0.45481817  0.89189906 -0.36976545  2.43689188],-1.5217103841557889,0.08419013023376465,0.30434207683115777,0.5092738902797151
5,[0.27664255 1.38221845 0.67583649 0.31209073],[-0.44992053  0.88708371 -0.36692897  2.43193895],-1.5930109384482283,0.11086010932922363,0.31860218768964566,0.5331361909130616
6,[0.27160894 1.38728331 0.6809198  0.31712818],[-0.44507262  0.88236641 -0.36467859  2.42694975],-1.6655594941552878,0.08730030059814453,0.3331118988310576,0.5574161627025729
7,[0.26656552 1.39235168 0.68602545 0.32217153],[-0.44028838  0.8777811  -0.36270147  2.42191868],-1.7390436521329744,0.11064338684082031,0.3478087304265949,0.5820092543952391
8,[0.26151145 1.39741473 0.69115451 0.32721892],[-0.43558293  0.87336849 -0.36065549  2.41684253],-1.8131407484351623,0.08402109146118164,0.36262814968703244,0.6068074793959713
9,[0.25644624 1.40246109 0.69630745 0.33226781],[-0.4309719   0.86917517 -0.35829946  2.4117197 ],-1.8875695521813498,0.10898709297180176,0.37751391043627,0.6317167175975066
10,[0.25136981 1.40747709 0.70148413 0.33731501],[-0.42647068  0.86525193 -0.35555811  2.40654949],-1.9621063634580618,0.08406400680541992,0.39242127269161237,0.6566621028976111
11,[0.24628244 1.41244688 0.70668382 0.34235665],[-0.42209385  0.86165165 -0.35248566  2.40133168],-2.0365592398050776,0.11314988136291504,0.4073118479610155,0.6815793975251264
12,[0.24118476 1.41735268 0.71190514 0.34738825],[-0.41785475  0.85842682 -0.34921196  2.39606634],-2.110745036733264,0.08484673500061035,0.42214900734665284,0.7064073081436627
13,[0.23607766 1.42217498 0.71714613 0.35240461],[-0.41376514  0.85562695 -0.34593072  2.39075383],-2.184488983610644,0.11069107055664062,0.4368977967221288,0.7310873439125315
14,[0.23096227 1.42689296 0.72240427 0.3573998 ],[-0.40983505  0.85329612 -0.34289901  2.38539497],-2.257636070724818,0.08447599411010742,0.45152721414496366,0.7555676274179445
15,[0.22583992 1.43148491 0.72767656 0.362367  ],[-0.40607266  0.85147105 -0.3403705   2.37999119],-2.330065167956038,0.11069917678833008,0.46601303359120755,0.7798076197978707
