Iteration,Gamma,Beta,Energy,Wall Time,Ratio2Expt,ImprovOvRand
0,[0.09689844],[1.44310363],-1.1888700509698122,0.1396639347076416,0.07430437818561327,0.07430437818561327
1,[0.03735565],[1.40771322],-2.0227138157597238,0.13318705558776855,0.12641961348498273,0.12641961348498273
2,[0.25736707],[1.32158443],-1.1541553741417816,0.10814213752746582,0.07213471088386135,0.07213471088386135
3,[0.26781357],[1.34460565],-1.894765217547082,0.13306379318237305,0.11842282609669262,0.11842282609669262
4,[0.092493],[1.43998404],-1.9016902640007711,0.10779786109924316,0.1188556415000482,0.1188556415000482
5,[0.07339957],[1.41290586],-1.9996093561640524,0.13643097877502441,0.12497558476025328,0.12497558476025328
6,[0.24716642],[1.30277217],-1.954534463669888,0.10699701309204102,0.122158403979368,0.122158403979368
7,[0.2171226],[1.32449923],-1.877371802346,0.13561415672302246,0.117335737646625,0.117335737646625
8,[0.05700339],[1.41526737],-2.5689027521624315,0.13405895233154297,0.16055642201015197,0.16055642201015197
9,[0.13776274],[1.42114215],-1.5941688288021243,0.10736727714538574,0.09963555180013277,0.09963555180013277
10,[0.26726504],[1.32400797],-2.656471871753676,0.1450481414794922,0.16602949198460476,0.16602949198460476
11,[0.18673955],[1.33968801],-1.729000089041153,0.10884714126586914,0.10806250556507206,0.10806250556507206
12,[0.03902886],[1.38210174],-2.9631641153624777,0.15353703498840332,0.18519775721015486,0.18519775721015486
13,[0.20114237],[1.37138913],-1.3342175804467746,0.1113119125366211,0.08338859877792341,0.08338859877792341
14,[0.26920779],[1.35396324],-2.886215330696726,0.13511228561401367,0.18038845816854537,0.18038845816854537
15,[0.15052609],[1.40063051],-1.9403729486845587,0.11118292808532715,0.12127330929278492,0.12127330929278492
16,[0.07074818],[1.36779538],-2.8932286650924874,0.13816404342651367,0.18082679156828046,0.18082679156828046
17,[0.21215369],[1.27984234],-2.2258582767212793,0.10826492309570312,0.13911614229507996,0.13911614229507996
18,[0.18303654],[1.33180852],-2.187687451082782,0.1374683380126953,0.13673046569267389,0.13673046569267389
19,[0.0821585],[1.41532154],-2.965274021141538,0.1393280029296875,0.1853296263213461,0.1853296263213461
20,[0.16201363],[1.39906355],-2.091434361684095,0.10698270797729492,0.13071464760525595,0.13071464760525595
21,[0.23874779],[1.31631799],-2.922680324013681,0.13830089569091797,0.18266752025085506,0.18266752025085506
22,[0.13995901],[1.33861871],-2.174067328831178,0.10755562782287598,0.1358792080519486,0.1358792080519486
23,[0.06597747],[1.35389908],-3.113446249807556,0.13862299919128418,0.19459039061297226,0.19459039061297226
24,[0.22891682],[1.3179214],-2.1953199745895864,0.10941624641418457,0.13720749841184915,0.13720749841184915
25,[0.22173394],[1.37390401],-2.3470864720309734,0.13300299644470215,0.14669290450193584,0.14669290450193584
26,[0.10777729],[1.42592943],-2.6940819134821865,0.13611388206481934,0.16838011959263666,0.16838011959263666
27,[0.11970176],[1.36568541],-2.3494019198551257,0.10601806640625,0.14683761999094536,0.14683761999094536
28,[0.20976537],[1.26392533],-2.9441501814079856,0.14526581764221191,0.1840093863379991,0.1840093863379991
29,[0.12631019],[1.32343386],-2.0013145546777236,0.10681772232055664,0.12508215966735772,0.12508215966735772
30,[0.08722691],[1.37925489],-3.080624185726326,0.1333470344543457,0.19253901160789538,0.19253901160789538
31,[0.21827631],[1.36212461],-2.465525807124653,0.10860109329223633,0.1540953629452908,0.1540953629452908
